comment   like                     nick     postTime reply  unlike                                user_url
                                               加油    NaN                     天王剑魔  2017年12月03日   NaN     NaN  http://i.youku.com/i/UMzM2NzQ5MTgwNA==
                                              哈哈哈    NaN                     天王剑魔  2017年12月03日   NaN     NaN  http://i.youku.com/i/UMzM2NzQ5MTgwNA==
                            很不错的剧情和歌曲，日本动漫也有这样风格的    NaN            Blizzard-Fans  2017年11月30日   NaN     NaN      http://i.youku.com/i/UMTMzMDgxMzE2
                                          w z y x    NaN                  尽量别买不实用  2017年11月29日   NaN     NaN  http://i.youku.com/i/UNDE1NDc0NTIzNg==
                                            我叫白小飞    NaN                   菠萝味柠檬汁  2017年11月28日   NaN     NaN  http://i.youku.com/i/UNDYyMjcyMzI4NA==
 白小飞//@那时的我们25521:看到名字，江小白，突然感觉很熟悉，又不知道是哪里熟，就点开看了    NaN          liuyong19840922  2017年11月26日   NaN     NaN      http://i.youku.com/i/UNDA1ODg0MDY0
                                          抄袭你的名字？    NaN               曾经以为未来会很美丶  2017年11月26日   NaN     NaN  http://i.youku.com/i/UNDQwOTc3NTYwOA==
                                             你的名字    NaN  ios游客用户1501429259074937  2017年11月25日   NaN     NaN  http://i.youku.com/i/UNDg2MDQyNTMzNg==
                                             很好看!    NaN     优酷用户1492678216178947  2017年11月25日   NaN     NaN  http://i.youku.com/i/UNDU3Mjk5OTkxNg==
                                           国产动画很棒    NaN                 冬冬宝贝9981  2017年11月25日   NaN     NaN  http://i.youku.com/i/UMzM1NTA2MDk4NA==
                                           什么时候更新    NaN                       杰芥  2017年11月24日   NaN     NaN  http://i.youku.com/i/UMTI5NTc1NTk2NA==
                                        江小白不是白酒吗？    NaN             梦在何方65093453  2017年11月24日   NaN     NaN  http://i.youku.com/i/UMTYwNzk5MTMxNg==
                                            重庆江小白    NaN     腾讯用户1472541702661900  2017年11月23日   NaN     NaN  http://i.youku.com/i/UMzk1MjE2NTI2MA==
                                           BGM是什么    NaN     腾讯用户1472541702661900  2017年11月23日   NaN     NaN  http://i.youku.com/i/UMzk1MjE2NTI2MA==
                                     我以为是尸兄更新了。。。    NaN                    易l斯威特  2017年11月21日   NaN     NaN  http://i.youku.com/i/UNTIxNjA5NzE0MA==
                                         你和白小飞啥关系    NaN           ykapp_xjxv3yv0  2017年11月20日   NaN     NaN  http://i.youku.com/i/UMTY0OTg4NTM2OA==
                                            云烟成雨！    NaN     腾讯用户1505572769741403  2017年11月20日   NaN     NaN  http://i.youku.com/i/UNTAwMjkyODc5Ng==
                                             白小飞？    NaN           腾讯用户4616197118  2017年11月20日   NaN     NaN  http://i.youku.com/i/UNDc3Mzg2Nzg4MA==
                                                这    NaN           腾讯用户4616197118  2017年11月20日   NaN     NaN  http://i.youku.com/i/UNDc3Mzg2Nzg4MA==
                                                我    NaN           腾讯用户7806357973  2017年11月19日   NaN     NaN  http://i.youku.com/i/UNDY2NTQwOTE2OA==
                                            仿我的名字    NaN               无名小学生-一分模玩  2017年11月19日   (1)     NaN  http://i.youku.com/i/UNDc2MDAxMDg2NA==
                                        谢谢，相信中国动漫    NaN     微信用户1468635302229660  2017年11月18日   NaN     NaN  http://i.youku.com/i/UMzgwMzE4NzA2NA==
                                              沙发？    NaN       设置1480465659375894  2017年11月16日   NaN     NaN  http://i.youku.com/i/UNDI0NDAxOTYwNA==
                                               沙发    NaN     优酷用户1510573549537866  2017年11月16日   NaN     NaN  http://i.youku.com/i/UNTM0Mjk1NTA2NA==
                                            什么时候更    NaN           优酷用户8691553827  2017年11月14日   NaN     NaN  http://i.youku.com/i/UNDYzODE2MDM4OA==
                                          什么时候更新啊    NaN                 LEI_HONG  2017年11月13日   NaN     NaN  http://i.youku.com/i/UNDU1ODM5MTMxNg==
                                      谁知道插曲是什么？！！    NaN           微信用户7591047135  2017年11月13日   NaN     NaN  http://i.youku.com/i/UNDI2NTg0NjYzNg==
                                               好赞    NaN           KwonSangWooQXY  2017年11月13日   NaN     NaN  http://i.youku.com/i/UMTMyMzQwMjAwOA==
                                  为什么好多动漫的手机都是苹果啊    NaN                新的一天-我们加油  2017年11月13日   NaN     NaN  http://i.youku.com/i/UMzM2NDQ4NjQyMA==
                                          好动漫，值得追    NaN                新的一天-我们加油  2017年11月13日   NaN     NaN  http://i.youku.com/i/UMzM2NDQ4NjQyMA==
                                      我还以为是我是白小飞。    NaN           优酷用户8788074934  2017年11月12日   NaN     NaN  http://i.youku.com/i/UNDM0MTQwNzIwNA==
                                           多久更新一次    NaN                    无提莫让我  2017年11月12日   NaN     NaN  http://i.youku.com/i/UNDEyMzQxNjE4NA==
                                       只有一集吗，会更新吗    NaN    Xlaan1486973556615176  2017年11月12日   NaN     NaN  http://i.youku.com/i/UNDQ0MzQyMjc0NA==
                                           什么时候更新    NaN         cuiweina19921117  2017年11月12日   NaN     1.0  http://i.youku.com/i/UNDE0ODI4MzM1Ng==
                                            我叫白小飞    NaN     优酷用户1472834939705180  2017年11月11日   NaN     NaN  http://i.youku.com/i/UMzk2MjUxNzk2OA==
                                          多久更新一次啊    NaN       那些有的没的我不爱听03436254  2017年11月11日   NaN     NaN  http://i.youku.com/i/UMzI0NjkwMDI2OA==
                                           多久更新呀？    NaN          优酷手机用户_ghy101pN  2017年11月11日   NaN     NaN  http://i.youku.com/i/UMzQwODU4Njc5Mg==
                                             期待更新    NaN           优酷用户6487236652  2017年11月11日   NaN     NaN  http://i.youku.com/i/UNDYwMDc2Mzk5Ng==
                                                0    NaN                    x_Can  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNDAzMjg2ODQ4OA==
                                            喜欢 加油    NaN           腾讯用户8218855484  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNDQ3MTk2NzYwMA==
                                       什么时候更新一集啊？    NaN                  shawgem  2017年11月10日   NaN     NaN      http://i.youku.com/i/UNTQzMDkzODgw
                                         还可以，8.9吧    NaN                   独壹无壹的我  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNDU1NTYxMzYzMg==
                                           什么时候更新    NaN     微信用户1509464641725736  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNTI5ODY3Mjc5Ng==
                住的好像是沙坪坝还是大学城的那个涂鸦街？场景现实中都能找到的，不错    NaN                      雨潇丶  2017年11月10日   NaN     NaN      http://i.youku.com/i/UMzA4ODkzOTI0
                                        江小白不是白酒吗？    NaN           优酷用户5501762558  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNDc0OTkwMDAwMA==
                                              看不懂    NaN           优酷用户8322371198  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNDY1MDIxMjI5Ng==
                                               很棒    NaN                     辣比小姓  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNDcwNjI4NTA3Mg==
                                          加油吧！江小白    NaN                    二小jie  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNDkyMTU3OTY0OA==
                                      跟你的名字感觉有点意思    NaN                  付小白1129  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNDYwNTM2NDMyOA==
                                          什么时候更新。    NaN                   三山三木三水  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNDY3NjYwMjMwOA==
                                       感觉挺可爱的，来看看    NaN                  付小白1129  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNDYwNTM2NDMyOA==
                                          有点像你的名字    NaN                     KB_G  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNDg2NjM0MTU1Ng==
                                           多久更新一集    NaN                    有号一起用  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNDU5NzQ1OTg4NA==
                                        怎么感觉像你的名字    NaN                   人心本凉薄1  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNDUxNzY2NDQ2NA==
                                         蛮喜欢这种风格的    NaN      笨死了1481283436254971  2017年11月10日   NaN     1.0  http://i.youku.com/i/UNDI2Njk2MjU2NA==
                                       很期待呀，更新快点吧    NaN           lixiaoyun510_李  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNDE2NTYyMjM1Ng==
                                       江小白不是白酒么。。    NaN                     龙炎解说  2017年11月10日   NaN     NaN  http://i.youku.com/i/UMTM2NTgxOTU3Mg==
                                           多久更新一集    NaN    支付宝用户1477789916087643  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNDEwMTY4NDIwNA==
                                              NaN    NaN                    美寿熙宝儿  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNTMwMzIzMTk2OA==
                                        这个什么时候更新啊    NaN          支付宝用户7700761775  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNTIwMzMwMDI2NA==
                                          多久更新一次啊    NaN      淘宝用户147610621879190  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNDA0ODI0NzY3Mg==
                                             嘞是雾都    NaN                     爱牟牟咯  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNDUzMTQ4NTgzNg==
                                          好看好看，支持    NaN          支付宝用户5664129638  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNDk2MTMyMjUyMA==
                                           什么时候还有    NaN                   米米七月77  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNDI0NjQ1NjUwNA==
                                               重庆    1.0     优酷用户1493444914266355  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNDU5NTIzMzE0MA==
                                           还没更新吗？    NaN     腾讯用户1502769227951576  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNDkwNDg5MzQ0MA==
                                         老子还以为是尸兄    NaN                  有脾气的艺术家  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNDA3NTczMTU2NA==
                                          啥时候有更新呢    NaN     微信用户1502000810793667  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNDg3ODI5NTMyNA==
                                               好看    1.0               动漫dreaming  2017年11月10日   NaN     NaN      http://i.youku.com/i/UMTA3MzM0MDcy
                                          江小白不是酒么    NaN            支付宝用户05812866  2017年11月10日   NaN     NaN  http://i.youku.com/i/UMzM2MTg1MzYwOA==
                                  我还以为是白小飞呢😄😁😁    1.0                  蓝宝12138  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNDEwNTgwODExMg==
                                           还可以，加油    1.0             轻狂书生72446655  2017年11月10日   NaN     NaN  http://i.youku.com/i/UMzI4NzU0NjU1Mg==
                                              画面美    1.0     淘宝用户1478880879180404  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNDE0MDI5NDY5Mg==
                                           不错不错 啊    1.0               Haloattach  2017年11月10日   NaN     NaN  http://i.youku.com/i/UMzIwOTU1OTc0NA==
                                            就是要顶！    1.0              偶吧殇09034828  2017年11月10日   NaN     NaN  http://i.youku.com/i/UMzA4MTk1MDUzNg==
                                               不错    1.0     微信用户1502764993887555  2017年11月10日   NaN     NaN  http://i.youku.com/i/UNDkwNDY5MTE5Ng==
                                          这动漫还不错。    NaN           土豆用户_469396854  2017年11月10日   NaN     NaN  http://i.youku.com/i/UMTg3NzU4NzQxNg==
                                             哈哈好看    1.0           微信用户6467780493  2017年11月09日   NaN     NaN  http://i.youku.com/i/UNDQzMTkwMzk4OA==
                                             火钳刘明    1.0                   回忆即是青春  2017年11月09日   NaN     NaN  http://i.youku.com/i/UMTg4NjkwNjA3Ng==
                                               不错    1.0           土豆用户_372680237  2017年11月09日   NaN     NaN  http://i.youku.com/i/UMTQ5MDcyMDk0OA==
                                               第一    1.0                 纟隹Love女尔  2017年11月09日   NaN     NaN  http://i.youku.com/i/UMTg3Mzk2MzQ4OA==
                                             挺好看的    1.0           ykapp_od2dpnnr  2017年11月09日   NaN     NaN  http://i.youku.com/i/UMzA2NTA4NzQxMg==
                                          期待第二季剧情    NaN           腾讯用户8782392975  2017年11月09日   NaN     NaN  http://i.youku.com/i/UNDM1OTQwNzczMg==
                                             好看啊。    1.0                  公谨F5BE4  2017年11月09日   NaN     NaN  http://i.youku.com/i/UMTQyMDAyNTM1Ng==
                                             挺不错的    1.0           优酷用户4821426432  2017年11月09日   NaN     NaN  http://i.youku.com/i/UNDI1MTU4MzAyNA==
                                               期待    1.0                     张秋水俊  2017年11月09日   NaN     NaN  http://i.youku.com/i/UNDg0MzE0NjQ4NA==
                                               可以    1.0                     还好i8  2017年11月09日   NaN     NaN  http://i.youku.com/i/UNDIwMTc1MzQ2MA==
                                         支持，好剧，会火    1.0            支付宝用户11148741  2017年11月09日   NaN     NaN  http://i.youku.com/i/UMzM4NDAxOTY2NA==
                                             真的可以    1.0                    经过半衰期  2017年11月09日   NaN     NaN  http://i.youku.com/i/UMTM1MTMzOTQyMA==
                    背景加分，音乐加分，优点比缺点明显，继续加油，等更新太痛苦   73.0                   oathmo  2017年11月15日   NaN     4.0      http://i.youku.com/i/UNTU0NDc5NDQ=
感觉这动漫好贴近生活啊，超级喜欢，我现在都不喜欢看电视连续剧，虽然很贴近生活，可能人是真的就...   65.0                新的一天-我们加油  2017年11月15日   NaN     3.0  http://i.youku.com/i/UMzM2NDQ4NjQyMA==
                西南大学汉语言文学😂主角应该是07级高中10级本科17年硕士毕业   54.0               刺猬49478081  2017年11月16日   NaN     6.0  http://i.youku.com/i/UMTQxNzEzNDUzMg==
画风没啥可挑的，配音虽然有瑕疵，不过没啥大问题，配乐也没了以前太高反而遮蔽了配音的破毛病，总...   24.0                    岳8红火箭  2017年12月11日   NaN     2.0  http://i.youku.com/i/UNTM1OTcxMjE3Mg==
真的很喜欢的！那些比来比去的，不可以看就走吧，没人求你看的，喜欢的人聚一起看一些喜欢动漫还总...   22.0               爱Leslie的喵喵  2017年11月19日   NaN     3.0  http://i.youku.com/i/UNDY4MzEyNTM2NA==
                西南大学汉语言文学😂主角应该是07级高中10级本科17年硕士毕业   54.0               刺猬49478081  2017年11月16日   NaN     6.0  http://i.youku.com/i/UMTQxNzEzNDUzMg==
画风没啥可挑的，配音虽然有瑕疵，不过没啥大问题，配乐也没了以前太高反而遮蔽了配音的破毛病，总...   24.0                    岳8红火箭  2017年12月11日   NaN     2.0  http://i.youku.com/i/UNTM1OTcxMjE3Mg==
       人物不是手绘的，是通过3d模型渲染成2d动画做成的，只不过这模型做得……额，你懂的。   11.0             我是盖伦FuYouYan  2017年11月16日   (2)    11.0  http://i.youku.com/i/UNDUwNjM4NDMwNA==
                        只想知道大喊江小白的时候背景音乐是什么，找不出来啊   14.0              陪伴是最长情的告白o糖  2017年11月15日   (2)     1.0  http://i.youku.com/i/UMzk4OTE2OTc4MA==
真的很喜欢的！那些比来比去的，不可以看就走吧，没人求你看的，喜欢的人聚一起看一些喜欢动漫还总...   22.0               爱Leslie的喵喵  2017年11月19日   NaN     3.0  http://i.youku.com/i/UNDY4MzEyNTM2NA==
                    背景加分，音乐加分，优点比缺点明显，继续加油，等更新太痛苦   73.0                   oathmo  2017年11月15日   NaN     4.0      http://i.youku.com/i/UNTU0NDc5NDQ=
不错了，很喜欢 原来国漫也可以这么优秀了，满满的青春啊！！！会继续支持！！！艺术真的是源于生...    7.0            支付宝用户62656832  2018年01月09日   NaN     NaN  http://i.youku.com/i/UMzM3MDkyNjM0NA==
好看多看点，不想看就不要再看了，有的人就是不好看我也看，看完我才能骂你。恶心别人恶心自己。国...   18.0              OverEntente  2017年11月22日   NaN     2.0  http://i.youku.com/i/UMzA0NTY3OTk4NA==
感觉这动漫好贴近生活啊，超级喜欢，我现在都不喜欢看电视连续剧，虽然很贴近生活，可能人是真的就...   65.0                新的一天-我们加油  2017年11月15日   NaN     3.0  http://i.youku.com/i/UMzM2NDQ4NjQyMA==
                          基本上里面的场景都去过，就像活在里面一样，喜欢   11.0                     鱼一鱼一  2017年12月07日   NaN     1.0  http://i.youku.com/i/UNDc4NzIyNDc2MA==
                        聚奎中学，聚奎，哈哈哈，这名字有底蕴。聚天下之奎。    NaN                 老子胡汉三回来啦  2018年02月03日   NaN     NaN  http://i.youku.com/i/UMzAwODg2NzU5Mg==
                           居然没有人抢沙发？这个第一是我的啦，哈哈哈哈   10.0                     唤醒大帝  2017年11月14日   (3)     3.0      http://i.youku.com/i/UNTc5MTU4OTQw
                         相比第一部，第二部做的更细致，更用心，更让我感动    5.0                   hankbs  2017年12月02日   NaN     NaN      http://i.youku.com/i/UNDA3NTM3ODU2
    剧情，背景，画质。可以了，我喜欢。虽然现在电视剧比比皆是，没有一部想看的，不如看这样的动漫   16.0                    红颜你在那  2017年11月17日   NaN     NaN  http://i.youku.com/i/UNDE2OTI3NjMzMg==
                            这动漫就差画质了，在强的就秒杀他们，哈哈哈   11.0                新的一天-我们加油  2017年11月15日   NaN     1.0  http://i.youku.com/i/UMzM2NDQ4NjQyMA==
                         感觉画面还是不能跟日本比啊，你的名字那画面太强了    4.0                新的一天-我们加油  2017年11月15日   (3)     8.0  http://i.youku.com/i/UMzM2NDQ4NjQyMA==
                      多希望你一生是一场电影，我就拿我的一生看完你的一生💙    4.0     腾讯用户1510909232263190  2017年11月17日   NaN     NaN  http://i.youku.com/i/UNTM1MzkzODI2NA==
                          真心点赞！虽然有瑕疵，但是越来越不错了！加油！    3.0                     苍弦拨世  2017年11月30日   NaN     NaN  http://i.youku.com/i/UMzEzOTQ5MTI0NA==
                           这样类似的作品比传统的作品更加有意义，加油。    2.0                   熊o马面雷神  2017年12月01日   NaN     NaN  http://i.youku.com/i/UNTIwODIyMzQzNg==
                              画风不是很好但是你故事情节还是不错的咦    7.0                 雾夜城67171  2017年11月15日   NaN     NaN  http://i.youku.com/i/UNTAwMjYzODY3Mg==
                    很喜欢这个题材， 跟大家的想法一样 很喜欢背景和音乐 赞·    6.0                  切克切克吧嗒蹦  2017年11月17日   NaN     NaN  http://i.youku.com/i/UNDUxNTQyNDE0OA==
                            身在异乡的我，看着家乡的画面，感觉很亲切。    2.0                    黑猫XXW  2017年12月23日   NaN     NaN  http://i.youku.com/i/UMTczMzc4OTgwMA==
                       开始就感觉有点熟悉，原来是你的名字一类的剧情吗。。。    2.0                  静看日落等夕阳  2017年11月16日   NaN     2.0  http://i.youku.com/i/UNDI1OTYwMjQzNg==
                    当遇上对的人之后.才发现挥霍完了最好的自己........    NaN           土豆用户_389729462  2018年03月10日   NaN     NaN  http://i.youku.com/i/UMTU1ODkxNzg0OA==
                               江小白是我聚奎人，为聚奎人感到骄傲！    4.0                 jjliyong  2017年11月18日   (1)     NaN      http://i.youku.com/i/UMTYwMjI2MzEy
                                 续集蒙圈了！都不晓得联系在一起了    2.0            支付宝用户27397192  2017年11月27日   NaN     NaN  http://i.youku.com/i/UMzM1MjE5OTUxNg==
                                      画风极好，其他也都OK    9.0                     时光眼光  2017年11月15日   NaN     NaN  http://i.youku.com/i/UNDU1NjUwNTA3Mg==
                                     我们国漫越来越棒了，大赞    9.0          支付宝用户8195925296  2017年11月16日   NaN     1.0  http://i.youku.com/i/UNDY3NTgxNjQwNA==
                                         场景非常棒，重庆    8.0                   梦醒新兰ひほ  2017年11月15日   NaN     NaN  http://i.youku.com/i/UMTU4ODAwOTI3Ng==
                           中间还要30秒广告，无语啊！一级也就十多分钟    NaN                     乌w虚竹  2018年01月11日   NaN     NaN  http://i.youku.com/i/UNTQwMjA1NDY2OA==
                               我不想发文给未来，可以发文给过去吗？    4.0                      沙布林  2017年11月15日   NaN     NaN      http://i.youku.com/i/UNDgwNjAyMzI=
                            奶奶的，这是文科生看的吧！算了，走错片场~    NaN                 老子胡汉三回来啦  2018年02月03日   NaN     NaN  http://i.youku.com/i/UMzAwODg2NzU5Mg==
                                            质量杠杠的    4.0           优酷用户6230712906  2017年11月15日   NaN     NaN  http://i.youku.com/i/UNDE1MzExMzg4NA==
                                   不错的开端 希望后续一样精彩    3.0                     嘻哈小川  2017年11月18日   NaN     NaN      http://i.youku.com/i/UODgyNjY2NDQ=
                            高粱酒，江小白。没想到出动漫了，必须支持！    1.0     优酷用户1490527696820634  2018年01月10日   (1)     NaN  http://i.youku.com/i/UNDUxNzY3NzA5Mg==
                                        解放碑，千斯门大桥    2.0     微信用户1510739456494634  2017年11月15日   NaN     NaN  http://i.youku.com/i/UNTM0OTA1MjMwMA==
                                          居然是我大重庆    3.0     优酷用户1468324815378585  2017年11月15日   NaN     NaN  http://i.youku.com/i/UMzc5MzA1MDczNg==
                                             成功入坑    3.0                   等待心动时刻  2017年11月19日   NaN     NaN  http://i.youku.com/i/UMTM5OTYzOTg3Mg==
                                           动漫大美重庆    3.0                   AuA冬儿_  2017年11月15日   NaN     NaN  http://i.youku.com/i/UNDkwNDkyOTYzMg==
                                        还不错，期待下一集    3.0                   张mm122  2017年11月15日   NaN     NaN  http://i.youku.com/i/UMzI4OTY0NzM1Mg==
                                         不错 期待下一集    3.0                   左手写帅20  2017年11月15日   NaN     NaN  http://i.youku.com/i/UMTQ4MDQyMDI4MA==
                    画质较差，故事情节还是可以，继续努力。 ！！！！！！！！！    1.0                    年少不凄凉  2017年11月28日   NaN     NaN  http://i.youku.com/i/UNDQ2MTA3MDcxMg==
                                过去的就让它过去吧 不是还有明天嘛    1.0                    娇羞小妍儿  2017年11月16日   NaN     NaN  http://i.youku.com/i/UMTcyMTc0ODExMg==
                                 西南大学给力给力 新闻传媒10级    NaN  ICECHOW1492332352333141  2018年01月03日   NaN     NaN  http://i.youku.com/i/UNDU2MjY0MzA0MA==
                                     多久更一集啊？好慢啊😂    2.0       那些有的没的我不爱听03436254  2017年11月15日   NaN     NaN  http://i.youku.com/i/UMzI0NjkwMDI2OA==
                                        我的青春不记得了！    2.0                     此景尚可  2017年11月16日   NaN     1.0  http://i.youku.com/i/UNDIxNDE0ODQ0MA==
                                         歌好听！酒也好喝    2.0                  WSND伴梦i  2017年11月17日   NaN     1.0  http://i.youku.com/i/UNDE0MDc4MzA2NA==
                                  看什么都不如看动漫爱情校园的了    NaN  yunos用户1521510189958713           昨天   NaN     NaN  http://i.youku.com/i/UNTc5NDEwNzk4MA==
                                     国漫还是需要有待提高的呀    NaN                   崔君的霍齐亚          1周前   NaN     NaN  http://i.youku.com/i/UNTgwODE1MTAzMg==
                                      想理财上口贷！口贷网！    NaN                 老子胡汉三回来啦  2018年02月03日   NaN     NaN  http://i.youku.com/i/UMzAwODg2NzU5Mg==
                                     车祸中辛村的是江小白吗？    NaN              风之语30992285  2018年02月07日   NaN     NaN  http://i.youku.com/i/UMzQwMzE5NTkyNA==
                                    梦想就是期待未来更优秀的你    1.0     微信用户1511191879929617  2017年11月20日   NaN     NaN  http://i.youku.com/i/UNTM2NDU5Nzg0NA==
                                      聚奎中学，我亲爱的母校    NaN                    马伦的罗拉  2018年01月31日   NaN     NaN  http://i.youku.com/i/UNDgwOTcxMTgwNA==
                                     为什么盗用江小白这个名字    NaN     微信用户1501941477614179  2018年01月24日   NaN     1.0  http://i.youku.com/i/UNDg3NjY1NTEyMA==
                                背景音乐配得不错~OP和ED也可以    NaN                  lusix66  2017年12月07日   NaN     NaN  http://i.youku.com/i/UMzM2Njk4MjQ4MA==
                                    还可以，就是模仿的太刻意意    NaN     优酷用户1498397198405158  2017年12月03日   NaN     NaN  http://i.youku.com/i/UNDc0MTMxMDI5Ng==
                               这个好像和你的名字差不多的开头，虐啊    NaN                 chow_Dee  2017年12月26日   NaN     NaN  http://i.youku.com/i/UNDAzNjgwMDYwMA==
                                        江小白，一喝就断片    1.0                    nb小猩猩  2017年11月28日   NaN     1.0  http://i.youku.com/i/UNDE2MTYzNjg0NA==
                                         配音方面有须改进    NaN     微信用户1511100116211782  2017年11月19日   NaN     1.0  http://i.youku.com/i/UNTM2MzI4MzAwNA==
                                   期待值很高的 不错不错uop    NaN                  萨克斯顿的红酒  2017年11月24日   NaN     NaN  http://i.youku.com/i/UNDgyMzM0NzU0NA==
                                   中国的动画片真没法看，我不喷    NaN            水立方_xiangqiwo  2018年01月11日   NaN     1.0  http://i.youku.com/i/UNDg1NTA4MDM1Ng==
                                   国漫越来越棒了。好喜欢小白！    NaN     优酷用户1473655125369424  2017年11月29日   NaN     NaN  http://i.youku.com/i/UMzk4NjY0MDYzNg==
                                     老是错过，急死我啦！！！    NaN           土豆用户_496900966  2017年11月19日   NaN     NaN  http://i.youku.com/i/UMTk4NzYwMzg2NA==
                                  贴近生活，不错，期待后续发展！    NaN           土豆用户_412964332  2017年11月16日   NaN     NaN  http://i.youku.com/i/UMTY1MTg1NzMyOA==
                                      邮箱最多2年好吧。。。    NaN                  好郝人一生平安  2017年11月15日   NaN     NaN      http://i.youku.com/i/UNDI4NjM4MTky
                                    挺喜欢的。祝国漫越来越好。    NaN                 下一站14781  2018年01月03日   NaN     NaN  http://i.youku.com/i/UNTI3MTAzODg1Ng==
                                    更新好慢呀，导演要赶快啊！    NaN                我_还好-1991  2017年11月20日   NaN     NaN  http://i.youku.com/i/UNDM2OTg5Nzg2OA==
                                      这部的图像还是很粗糙啊    NaN            Nicaragua2009  2017年11月17日   NaN     1.0      http://i.youku.com/i/UMTEzMTk5OTk2
                                     嗨呀，好气哦，沙发被抢了    NaN               红烧-快带排骨去清蒸  2017年11月15日   NaN     NaN  http://i.youku.com/i/UMTg2NTcwODcwMA==
                                        真不错，国漫在崛起    NaN                  有个人爱妮很久  2018年01月23日   NaN     NaN  http://i.youku.com/i/UNTUyMjc3MTY0MA==
                                 就怕停更哈哈哈哈😂😂😂😂    NaN     优酷用户1462541314139793  2017年11月19日   NaN     NaN  http://i.youku.com/i/UMzYyODI0MzQ5Mg==
                                 好看，就是更新太少，还是动漫好看    NaN           zhuminlove1314  2017年11月18日   NaN     NaN      http://i.youku.com/i/UNTU3MDc5Njc2
                                          扯淡十年能忘了    NaN                    凡尘爱天使  2017年11月16日   NaN     NaN  http://i.youku.com/i/UMzE3MDYyNTEyNA==
                                            重庆很美呀    1.0           优酷用户7368986574  2017年12月28日   NaN     NaN  http://i.youku.com/i/UNDU3MTA0MTAwMA==
                                           更新太慢了。    1.0     优酷用户1503625846467207  2017年11月19日   NaN     NaN  http://i.youku.com/i/UNDkzNjEwNjcyNA==
                                   好久更新一集呢？更新好慢啊！    NaN                    上官1小雯  2017年11月21日   NaN     NaN  http://i.youku.com/i/UNTM1ODE4OTE3Ng==
                                    心中曾经的那个你，我想你了    NaN          支付宝用户5297689524  2017年11月18日   NaN     NaN  http://i.youku.com/i/UNDk2ODgxNDA3Ng==
                                             多久更次    1.0                    这是梦io  2017年11月16日   NaN     NaN  http://i.youku.com/i/UNDI5OTQzMjc0NA==
                                             西南大学    1.0        247heaven85207835  2017年11月15日   NaN     1.0  http://i.youku.com/i/UMTkwODg4MjAxNg==
                                     看着很轻松的感觉，很喜欢    NaN     优酷用户1474970127990662  2017年11月26日   NaN     NaN  http://i.youku.com/i/UNDAyMDgxMDg3Ng==
                                       内容的想象力也不够啊    NaN            Nicaragua2009  2017年11月17日   NaN     NaN      http://i.youku.com/i/UMTEzMTk5OTk2
                                      五年后的我，最近好吗？    NaN           优酷用户6706057632  2017年11月17日   NaN     NaN  http://i.youku.com/i/UNDUwMzYzMjIwNA==
                                        更新啊，越看越好看    NaN     优酷用户1472996430245938  2017年12月30日   NaN     NaN  http://i.youku.com/i/UMzk2ODQwMDYwOA==
                                          什么时候出下集    NaN     腾讯用户1502509216560835  2017年11月21日   NaN     NaN  http://i.youku.com/i/UNDg5NTI3MTY1Ng==
                                          挺好的贴近生活    NaN                  追梦DA8D9  2017年11月21日   NaN     NaN  http://i.youku.com/i/UMTQ5MDMwNTI4MA==
                                          论剧情的重要性    NaN           undead87557852  2017年11月19日   NaN     NaN  http://i.youku.com/i/UMTkwMDQ4NDA1Mg==
                                        前排好多“大佬”啊    NaN                      -续梦  2017年11月19日   NaN     NaN  http://i.youku.com/i/UNDc4ODk2NzEyOA==
                                           第六次 看了    NaN     微信用户1514558614724848  2018年02月20日   NaN     NaN  http://i.youku.com/i/UNTQ3ODc1MjIwOA==
                                           模仿你的名字    NaN     腾讯用户1500305649614462  2017年11月25日   NaN     2.0  http://i.youku.com/i/UNDgyMTM0NDUyNA==
