comment  like                        nick     postTime reply  unlike                                user_url
                                        相信我们的国产动漫   1.0                      温青的克莱拉  2017年07月01日   NaN     NaN  http://i.youku.com/i/UNDExMzk0Mzk5Mg==
                                   每次你们宣传的片子我特别爱看   NaN                        额度为撒  2017年07月01日   NaN     NaN  http://i.youku.com/i/UMTI4NDkzMjI3Mg==
                                 冷霜凝你就是我喜欢角色看着很好的   NaN                       浑身是点僮  2017年07月01日   NaN     NaN  http://i.youku.com/i/UMTIwNDcyODE2OA==
                                导演我真的很佩服你，拍的太给力了。   NaN                        夜舞长夜  2017年07月01日   NaN     NaN  http://i.youku.com/i/UMTI4NTM1OTgxMg==
                                   你们的设计的风格看着确实不错   NaN                        破车病马  2017年07月01日   NaN     NaN  http://i.youku.com/i/UMTMyNjY3Njk3Mg==
                                想不到导演这么棒，把剧情拍的这么好   NaN                        龙舞影子  2017年07月01日   NaN     NaN  http://i.youku.com/i/UMTMyODk1NzA0MA==
                                           好有趣的开头   NaN                     菊花开罢百花残  2017年06月30日   NaN     NaN      http://i.youku.com/i/UNjI1MDMzODQw
                                          大制作，大制作   NaN                     哈里森的苏菲亚  2017年06月30日   NaN     NaN  http://i.youku.com/i/UNDExNTQ2ODQ2MA==
                                       我支持我们的国产动漫   NaN                      哈里的伊迪丝  2017年06月30日   NaN     NaN  http://i.youku.com/i/UNDExNTM3NzE4MA==
                                         没有如果的事情哦   NaN                       含柒半步钉  2017年06月30日   NaN     NaN  http://i.youku.com/i/UMTI5MzEzMjkxNg==
                                         好听的歌曲在这里   NaN       马莎的皇族1478227478630110  2017年06月30日   NaN     NaN  http://i.youku.com/i/UNDExNTM3MTM1Mg==
                                           男主出现了呢   NaN                      山水情一方景  2017年06月30日   NaN     NaN  http://i.youku.com/i/UMTI4NDg3NzE0OA==
                                        给力的剧情，我喜欢   NaN       妮子的佩吉1478177367463526  2017年06月30日   NaN     NaN  http://i.youku.com/i/UNDExMzkwNzUxMg==
                                     第一季也有这个开头解说吗   NaN       埃菲的保罗1478222174713537  2017年06月30日   NaN     NaN  http://i.youku.com/i/UNDExNTE3MDAyNA==
                                        好听，赞一个哈哈哈   NaN       杰米的八卦1478222462818776  2017年06月30日   NaN     NaN  http://i.youku.com/i/UNDExNTE4MDMxNg==
                                              神厉害   NaN                      星星的小世界  2017年06月30日   NaN     NaN  http://i.youku.com/i/UMTI4NTM2OTY2NA==
                                         魔道不受你欢迎哦   NaN                       束装近南山  2017年06月30日   NaN     NaN  http://i.youku.com/i/UMTMyNjY2MTExMg==
                                      其实这个战争是非常长的   NaN                       红花的油桃  2017年06月30日   NaN     NaN  http://i.youku.com/i/UNDExMzk1NTYwNA==
                                       女主你现在更好看了哈   NaN                        麦芒的梦  2017年06月30日   NaN     NaN  http://i.youku.com/i/UMTI4NDk4OTcwMA==
                                          开元创世，真好   NaN                        知道一样  2017年06月30日   NaN     NaN  http://i.youku.com/i/UMTI4NDk0NzI0OA==
                                        故事从这里开启模式   NaN                       摩利的杜邦  2017年06月30日   NaN     NaN  http://i.youku.com/i/UNDExMzkzODQyOA==
                                      终于看到第二季更新了哦   NaN      小二的茶叶蛋1478221654027812  2017年06月30日   NaN     NaN  http://i.youku.com/i/UNDExNTE1MTY4OA==
                                            妹纸是我的   NaN                     明天同学来北京  2017年06月30日   NaN     NaN      http://i.youku.com/i/UNjIzNjg3OTIw
                                    我要看的动漫，不是有声小说   NaN                        夙沙问情  2017年06月30日   NaN     NaN  http://i.youku.com/i/UMTI4NTM4MzM3Mg==
                                            技能大开展   NaN                       明月照枭雄  2017年06月30日   NaN     NaN  http://i.youku.com/i/UMTIwNDQzODA5Mg==
                                         女主在这里等你哦   NaN     陶赫蒂的比萨饼1478219008938651  2017年06月30日   NaN     NaN  http://i.youku.com/i/UNDExNTA2NjUwOA==
                                         给力的动漫在这里   NaN                         甘泉鼎  2017年06月30日   NaN     NaN  http://i.youku.com/i/UMTI5NTc2NjkyNA==
                                        僵尸很多，僵尸很多   NaN                        遇到怪兽  2017年06月30日   NaN     NaN  http://i.youku.com/i/UMTIwNDQ0MTU2OA==
                                       俺也是，什么都不说哦   NaN                       小谢在战斗  2017年06月30日   NaN     NaN  http://i.youku.com/i/UMTI4NDg1NDA4MA==
                                      感觉这个配音还是不错的   NaN      福斯特的贝蒂1478227511961252  2017年06月30日   NaN     NaN  http://i.youku.com/i/UNDExNTM3MjU2OA==
                                         终于等到更新了呢   NaN                     唯一的字作多情  2017年06月30日   NaN     NaN      http://i.youku.com/i/UNjIyMDY3MDM2
                                        亿万年前，我在哪里   NaN                         万敌不  2017年06月30日   NaN     NaN  http://i.youku.com/i/UMTI4NTAxNTc4NA==
                                            两神仙来了   NaN                       不需你的爱  2017年06月30日   NaN     NaN  http://i.youku.com/i/UMTI4NDg1MTI1Ng==
                                       不知道第二季开始了哦   NaN                      小胡胡爱瞎逛  2017年06月30日   NaN     NaN  http://i.youku.com/i/UMTI4NDkxMTMzNg==
                                         呵呵呵和，我来了   NaN                       金吒的湘妃  2017年06月30日   NaN     NaN  http://i.youku.com/i/UNDExNTA0NDc0OA==
                                          女主好美好美哈   NaN                       胖胖在幸福  2017年06月30日   NaN     NaN  http://i.youku.com/i/UMTMwNTUyOTI4OA==
                                            女主在这里   NaN                        俄而多思  2017年06月30日   NaN     NaN      http://i.youku.com/i/UNjI0MDE1NjY0
                                    又是个开头，咱能没有开头么   NaN                      托比的卡米拉  2017年06月30日   NaN     NaN  http://i.youku.com/i/UNDExNTI3NTA4NA==
                                            恐怖不？？   NaN          提笔写忧伤落笔映浮华90094268  2017年06月30日   NaN     NaN  http://i.youku.com/i/UMzA5NjAyMDg3Ng==
                                         动漫效果还是可以   NaN      小草的水萝卜1478219574529357  2017年06月29日   NaN     NaN  http://i.youku.com/i/UNDExNTA4Mzg2NA==
                                             神秘地方   NaN                       默默中的我  2017年06月29日   NaN     NaN      http://i.youku.com/i/UNjI4MDE0NTg4
                                            宿命很重要   NaN                         酷儿清  2017年06月29日   NaN     NaN  http://i.youku.com/i/UMTI4NDkxMDk0OA==
                                       动漫世界时间真是速度   NaN                        血色脂肪  2017年06月29日   NaN     NaN  http://i.youku.com/i/UMTMyNjIwMjUzMg==
                                              更新了   NaN                       柿子的沃纳  2017年06月29日   NaN     NaN  http://i.youku.com/i/UNDExNTA0ODU3Mg==
                                      看到这样视频，心情蓝瘦   NaN                       横好横强大  2017年06月29日   NaN     NaN  http://i.youku.com/i/UMTI4NTMzMDA2NA==
                                             决定宿命   NaN                       另一个鸵鸟  2017年06月29日   NaN     NaN      http://i.youku.com/i/UNjIzNjk1MDUy
                                           视频就是红火   NaN                     三拳打死鲁提辖  2017年06月29日   NaN     NaN  http://i.youku.com/i/UMTMyOTY1NzYwMA==
                                              冷姑娘   NaN                    蒙娜丽莎的消费者  2017年06月29日   NaN     NaN  http://i.youku.com/i/UMTI4NDg1NjU3Mg==
                                             不是故意   NaN                       印象派选手  2017年06月29日   NaN     NaN  http://i.youku.com/i/UMTIwNDM4MjQzNg==
                                            高高手来了   NaN                     卷帘大将的理查  2017年06月29日   NaN     NaN  http://i.youku.com/i/UNDExNTE4MDk4OA==
                                          心情不爽的画面   NaN                     莫徘徊蓦直向前  2017年06月29日   NaN     NaN  http://i.youku.com/i/UMTI4NDg3MDUzNg==
                                            觉得是高手   NaN                     科波菲尔的七杀  2017年06月29日   NaN     NaN  http://i.youku.com/i/UNDExNTEwNDgwOA==
                                              可怜呀   NaN                         兵拽拽  2017年06月29日   NaN     NaN  http://i.youku.com/i/UMTIwNDQ4NTM0NA==
                                   欣赏发生的剧情，一起追剧来了   NaN                     伯克利的生鱼片  2017年06月29日   NaN     NaN  http://i.youku.com/i/UNDExNTA1NTQ1Ng==
                                          感觉动漫很神秘   NaN                      秋刀鱼的寂寞  2017年06月29日   NaN     NaN  http://i.youku.com/i/UMTI4NDg4NjUyOA==
                                         追剧感觉真是舒服   NaN                        落霜以后  2017年06月29日   NaN     NaN  http://i.youku.com/i/UMTI5NTc2ODk3Mg==
                                          继续给力的视频   NaN                        安静扯淡  2017年06月29日   NaN     NaN  http://i.youku.com/i/UMTI4NDg3OTAxNg==
                                          期待剧情的发展   NaN                      风动了才是风  2017年06月29日   NaN     NaN  http://i.youku.com/i/UMTIwNDQ1MDMyOA==
                                             五百年后   NaN                       风飘过华山  2017年06月29日   NaN     NaN  http://i.youku.com/i/UMTMwMzg4NjE0OA==
                                      混元石真是有这样的厉害   NaN                    凯洛格的哈巴卡克  2017年06月28日   NaN     NaN  http://i.youku.com/i/UNDExNTEwMjM4OA==
                                             我来追剧   NaN                       卑微安恋者  2017年06月28日   NaN     NaN  http://i.youku.com/i/UMTI4NTM1MDEwOA==
                                国产动漫做到这样，真的很不错了呢。   NaN                     深圳我将离开你  2017年06月28日   NaN     NaN  http://i.youku.com/i/UMTI4NTM3NDI2OA==
                                        两神很关注三界众生   NaN                        帅气松哥  2017年06月28日   NaN     NaN  http://i.youku.com/i/UMTI4NDg1NjE4NA==
                                           皇帝在这里？   NaN                        梦别楼兰  2017年06月28日   NaN     NaN  http://i.youku.com/i/UMTI4NTAxMTU0MA==
                                 这种片子看着还真的很爽，演的不错   NaN                        后湖一生  2017年06月28日   NaN     NaN  http://i.youku.com/i/UMTI4NTMyODQwOA==
                                             好听歌曲   NaN                       瞿春林怀化  2017年06月28日   NaN     NaN  http://i.youku.com/i/UMTI4NDkyODU1Ng==
                                     哈哈，观看动漫的机会来了   NaN                       花开花谢哟  2017年06月28日   NaN     NaN  http://i.youku.com/i/UMTI4NDg4MzQwOA==
                                       观看实力很牛逼的视频   NaN                        爱复古红  2017年06月28日   NaN     NaN  http://i.youku.com/i/UMTI4NTM1MjMwOA==
                               国产动漫，这算是好的了啊。我很喜欢。   NaN        优酷用户1502937891118961  2017年06月28日   NaN     NaN  http://i.youku.com/i/UMTI4NTM1NzM4MA==
                                          欣赏两神的感情   NaN                     三亚千里草公寓  2017年06月28日   NaN     NaN  http://i.youku.com/i/UMTI4NDg2MTkxMg==
                                         值得信赖的混元石   NaN                        稻城稻城  2017年06月28日   NaN     NaN  http://i.youku.com/i/UMTIwNDQ5MjA5Mg==
                                画风好美啊，哈哈，支持国产动漫啊。   NaN                      学螃蟹横着走  2017年06月28日   NaN     NaN  http://i.youku.com/i/UMTI4NDk2NDU3Ng==
                                             继续观看   NaN                      美人的玛乔丽  2017年06月28日   NaN     NaN  http://i.youku.com/i/UNDExMzkyNzcyOA==
                                       避免发生斗争，很厉害   NaN                      贾尔斯的海参  2017年06月28日   NaN     NaN  http://i.youku.com/i/UNDExNTE0NjcwOA==
                                            出色的演技   NaN                         漠孤鸿  2017年06月28日   NaN     NaN  http://i.youku.com/i/UMTI4NTM1OTMxNg==
                                 这么好看的动漫，我怎么才看到啊。   NaN                       猫宝宝的猫  2017年06月28日   NaN     NaN  http://i.youku.com/i/UMTI4NTAwOTMxNg==
                                           我不喜欢斗争   NaN                       爱会的鱼儿  2017年06月28日   NaN     NaN  http://i.youku.com/i/UMTI5MzEyMDgxNg==
                                 我非常喜欢看动漫啊，哈哈。支持了   NaN                     我不想说我很能  2017年06月28日   NaN     NaN  http://i.youku.com/i/UMTI5NTgxODA3Ng==
                               我对动漫不太了解啊，我看着还不错呢。   NaN                       瓦特的小瑜  2017年06月28日   NaN     NaN  http://i.youku.com/i/UNDExNTExNjcwMA==
                                 确实很好看啊，我很喜欢呢，支持。   NaN                         悠游虎  2017年06月28日   NaN     NaN      http://i.youku.com/i/UNjIzNzY0NTg4
                                      儿子最喜欢观看这样动漫   NaN                         年红牛  2017年06月28日   NaN     NaN      http://i.youku.com/i/UNjI1NzcxOTgw
                                         动漫还是很有意思   NaN                         丿筱緑  2017年06月28日   NaN     NaN  http://i.youku.com/i/UMTI5MzE3ODIyMA==
                                            继续更新了   NaN                        我的煋宸  2017年06月28日   NaN     NaN  http://i.youku.com/i/UMTIwNDgyMzc4MA==
                             嘿嘿，我也很喜欢这样的动漫呢，支持了啊。   NaN                       小草爱旅游  2017年06月28日   NaN     NaN  http://i.youku.com/i/UMTIwNDcxNzc3Ng==
                             这是一个很不错的一个国产动漫啊，支持了。   NaN                    富兰克林的金蝉子  2017年06月28日   NaN     NaN  http://i.youku.com/i/UNDExNTE3MTAyOA==
                                     开启的真是不错，支持两神   NaN                       _本人主义  2017年06月28日   NaN     NaN  http://i.youku.com/i/UMTMyNjY1OTY4NA==
                                           红眼睛出现了   NaN                     百世轮回为伊人  2017年06月28日   NaN     NaN  http://i.youku.com/i/UMTIwNDM3MjEzNg==
                                 这哪里像动漫电影呢，就是有声小说   NaN                        忙着不三  2017年06月27日   NaN     NaN  http://i.youku.com/i/UMTI5MzExOTA0OA==
                             每次我都很爱看这种剧情，演的还真的不错呢   NaN                     格雷西的萨洛美  2017年06月27日   NaN     NaN  http://i.youku.com/i/UNDExNTA1MjY2MA==
                                 除了神，就是妖啊，不是太明白啊。   NaN                        休什先生  2017年06月27日   NaN     NaN  http://i.youku.com/i/UMTI4NTAwNDcwMA==
                                 就是在讲故事啊，我还听不太懂呢。   NaN                     大叔养的小萝莉  2017年06月27日   NaN     NaN  http://i.youku.com/i/UMTI5MzQ4NzEzNg==
                                  这种片子第一次看到我就喜欢上了   NaN                       黑暗拥有者  2017年06月27日   NaN     NaN  http://i.youku.com/i/UMTI4NDkyMDkzNg==
                                    因为冷霜凝 喜欢上了这部剧   NaN                        朱颜血殇  2017年06月27日   NaN     NaN  http://i.youku.com/i/UMTI4NDkzMjc4MA==
                               这个动漫做的真是不错呢，我很喜欢啊。   NaN                     杰拉尔丁的独恋  2017年06月27日   NaN     NaN  http://i.youku.com/i/UNDExNTA5NTM2OA==
                                      好喜欢这个可爱的小仙人   NaN                       孤舟寂水寒  2017年06月27日   NaN     NaN  http://i.youku.com/i/UMTI4NTAxMTcwOA==
                             我不太喜欢这种讲解的啊，还是人的好看啊。   NaN                        天意何苦  2017年06月27日   NaN     NaN      http://i.youku.com/i/UNjI0MDIzODE2
                                  如果是现代的人物演就会更好看了   NaN                     雷思丽的爱德华  2017年06月27日   NaN     NaN  http://i.youku.com/i/UNDExNTMwOTA4NA==
                               真的不错，看着你们的介绍我一定去看看   NaN                       帅帅的冰城  2017年06月27日   NaN     NaN  http://i.youku.com/i/UMTMyODk3MDkyNA==
                                  第一次看到第一季就喜欢上了啊。   NaN                     换个马甲防打扰  2017年06月27日   NaN     NaN      http://i.youku.com/i/UNjI0MDE2Mzg0
                                         还是让两神得到吧   NaN                       死猫咪老大  2017年06月27日   NaN     NaN  http://i.youku.com/i/UMTIwNDM2MjEzMg==
                                         动漫视频更加有趣   NaN                      俺是一大白菜  2017年06月27日   NaN     NaN  http://i.youku.com/i/UMTI5NTc3MzQ1Ng==
                                               神在   NaN                        社会小雨  2017年06月26日   NaN     NaN  http://i.youku.com/i/UMTI4NDg3NjUxNg==
                                      这里的女神仙非常漂亮呢   NaN                        百可波波  2017年06月26日   NaN     NaN  http://i.youku.com/i/UMTI4NTAwMDk2NA==
                                        还是原始天尊有能力   NaN                      宝石的松花蛋  2017年06月26日   NaN     NaN  http://i.youku.com/i/UNDExNTIzNjUwMA==
                                       继续观看动漫如何发展   NaN                       蚌壳的远方  2017年06月26日   NaN     NaN      http://i.youku.com/i/UNjI1MDMwNjU2
                                     不过最后还是靠原始天尊的   NaN                        梓桑小雨  2017年06月26日   NaN     NaN      http://i.youku.com/i/UNjI0MDIyNjM2
                                       这个神是不可能存在的   NaN                         纨绔风  2017年06月26日   NaN     NaN  http://i.youku.com/i/UMTIwNDM1MjcyMA==
                                           真是搞笑节奏   NaN                       披着小袈裟  2017年06月26日   NaN     NaN  http://i.youku.com/i/UMTIwNDQ2MDEyNA==
                                      继续欣赏国产动漫的效果   NaN                       骑行天之涯  2017年06月26日   NaN     NaN      http://i.youku.com/i/UNjI1MzEzNTU2
                                    欣赏神仙的精神很值得赞一下   NaN                       冷血的牛排  2017年06月26日   NaN     NaN  http://i.youku.com/i/UNDExNTA3MzYxMg==
                                          神的历史非常长   NaN                        破桶废铁  2017年06月26日   NaN     NaN  http://i.youku.com/i/UMTMyOTY2NTEwOA==
                                             佩服两神   NaN                       爱四处走走  2017年06月26日   NaN     NaN  http://i.youku.com/i/UMTI4NDk5MDkwMA==
                                       基本的魔已经没有用了   NaN                         空少体  2017年06月26日   NaN     NaN  http://i.youku.com/i/UMTI5MzE3NzU5Ng==
                                 为什么僵尸那么难看，但是真的好看   NaN                        小歇半年  2017年06月25日   NaN     NaN  http://i.youku.com/i/UMTMyNjE4OTQyMA==
                                   不错，第二季的剧情精彩很多。   NaN                        邯郸水利  2017年06月25日   NaN     NaN  http://i.youku.com/i/UMTMyNjYzNDIxMg==
                                   赞赞赞，中国的动漫美美的喜欢   NaN                       时迁的师弟  2017年06月25日   NaN     NaN  http://i.youku.com/i/UMTMyNjY2OTEwOA==
                                   孩子也很喜欢看到这种画风片子   NaN                      人被手机偷了  2017年06月25日   NaN     NaN  http://i.youku.com/i/UMTI4NDkwOTEwOA==
                                  更新的还是很有期待的，比较好看   NaN                       哈该的唐僧  2017年06月25日   NaN     NaN  http://i.youku.com/i/UNDExNTIzNzU5Ng==
                                   好可爱的猫妖呀，么么哒。。。   NaN                      你是最后一个  2017年06月25日   NaN     NaN  http://i.youku.com/i/UMTIwNDc1ODMyMA==
                               画风很好啊，我很喜欢呢，确实不错啊。   NaN                       暴汗的人生  2017年06月25日   NaN     NaN  http://i.youku.com/i/UMTIwNDc4Mjc3Ng==
                                这个动漫的剧情要是拍成电视剧就好了   NaN                     夏小蝶蛋卷番茄  2017年06月24日   NaN     NaN  http://i.youku.com/i/UMTIwNDM3NjQ0NA==
                                   我也相信太乙一定能成长得很棒   NaN                       鲁有脚很恶  2017年06月24日   NaN     NaN  http://i.youku.com/i/UMTI4NDkzNzE4OA==
                                  我看动漫很久了，这里就喜欢女主   NaN                        风志精灵  2017年06月24日   NaN     NaN  http://i.youku.com/i/UMTIwNDc4NTkxMg==
                   向着中国的第一的修仙动漫前进吧！！！别心急别气馁，坚持下去！   NaN                       给您写出来  2017年06月24日   NaN     NaN  http://i.youku.com/i/UMTI4NDg1ODMyOA==
           钟鸣会不会因为现在女主而死啊？希望官方不要崩人设，让钟鸣始终保持独立的人格。   NaN                       清清的漓江  2017年06月24日   NaN     NaN  http://i.youku.com/i/UMTI4NDg2MTIyOA==
                                 一集的时间10分钟好快啊，没看够   NaN                     莫里斯的鲍德温  2017年06月24日   NaN     NaN  http://i.youku.com/i/UNDExNTI5NDU3Ng==
                     这么帅的血煞子就这样形神俱灭了最好有个忠心的徒弟给他报仇   NaN                        夏二姑娘  2017年06月24日   NaN     NaN  http://i.youku.com/i/UMTIwNDQ0NjUyOA==
                             官微的封面里的两个人是不是叶婵和莫少哀啊   NaN                     飞向天边的板砖  2017年06月24日   NaN     NaN  http://i.youku.com/i/UMTMyMzQ5OTg4OA==
                                方碧君和青阳无忌会出现在动画里吗？   NaN                        默默琛琛  2017年06月24日   NaN     NaN  http://i.youku.com/i/UMTI5MzEzMTU2OA==
                              原著小说就叫太乙de仙魔录之灵飞纪啊啊   NaN                       食人族娃娃  2017年06月24日   NaN     NaN  http://i.youku.com/i/UMTI4NjUwMjc0MA==
                                小皇帝还是不怎么好看，可能不突出吧   NaN                     伦纳德的巴特勒  2017年06月24日   NaN     NaN  http://i.youku.com/i/UNDExNTExOTYyOA==
                                   第一季里的好多人物去哪里了，   NaN                        商之儒者  2017年06月24日   NaN     NaN  http://i.youku.com/i/UMTIwNDQ4MDY4OA==
                                顶上去，好好的顶上去，还是很好看的   NaN                        抗菌成分  2017年06月24日   NaN     NaN  http://i.youku.com/i/UMTI4NjQ3MTk2NA==
                                   美美的霜凝就是好看，很可爱的   NaN                     马洛里的黛芙妮  2017年06月24日   NaN     NaN  http://i.youku.com/i/UNDExNTA5OTg0NA==
                                 以前不喜欢中国的动漫现在还是不错   NaN                       海外无世界  2017年06月24日   NaN     NaN  http://i.youku.com/i/UMTI4NDk5NDgwMA==
                       虽然是提问性的楼但是我还是想说一句！！加油啊！太乙！   NaN                    野三坡知心农家院  2017年06月24日   NaN     NaN  http://i.youku.com/i/UMTMyOTY2NDQ2MA==
          有些重复性的问题可以看看前面集合的两期而且动画里目前并没有交代血煞子后来的情况   NaN      卡尔的顺风耳1478219972396123  2017年06月24日   NaN     NaN  http://i.youku.com/i/UNDExNTA5NTk5Ng==
                                 霜凝和钟鸣要是在一起就好了很好看   NaN                         逍遥餱  2017年06月24日   NaN     NaN  http://i.youku.com/i/UMTIwNDM1MTg5Mg==
                        太乙第二部去业大师和燕晥哪里去了？他们还会出现吗？   NaN                       万恶的和谐  2017年06月24日   NaN     NaN  http://i.youku.com/i/UMTI4NTM4MjQ4NA==
           好像所有人眼睛都是一个形状什么桃花眼丹凤眼下垂小狗眼之类希望改模使区别大一点   NaN                     路见不平不能走  2017年06月24日   NaN     NaN  http://i.youku.com/i/UMTIwNDgwMDAxNg==
                                 血煞子的三个徒弟是谁好想知道啊啊   NaN                       爱至菲er  2017年06月24日   NaN     NaN  http://i.youku.com/i/UMTI5MzEyOTMyMA==
                                血神君，五毒童子，子阴鬼母，应该是   NaN                        罗峰山下  2017年06月24日   NaN     NaN  http://i.youku.com/i/UMTMyNjE5MDE1Ng==
                                   太搞笑了，看的我都笑破肚子啦   NaN                       过剩女伯爵  2017年06月23日   NaN     NaN      http://i.youku.com/i/UNjI3NTkwNzY0
                                  看了那么多古装剧还是没这个有趣   NaN     安东尼娅的麦兜1478225220861320  2017年06月23日   NaN     NaN  http://i.youku.com/i/UNDExNTI4NTE0OA==
                                 蓝谛的服装颜色好漂亮，好喜欢呀、   NaN                       俺叫待人亲  2017年06月23日   NaN     NaN  http://i.youku.com/i/UMTI5NTc4MTQxMg==
                             霜凌有点傻啊！这么明显了！难道要全部说啊   NaN                        击溃大地  2017年06月23日   NaN     NaN  http://i.youku.com/i/UMTMyOTY1NDc3Ng==
                                   像玄有道这样的为何是妖呢？？   NaN                        魔神坛天  2017年06月23日   NaN     NaN  http://i.youku.com/i/UMTMwNjA4MzMxNg==
                                   国漫给力，加油吧，支持国漫、   1.0                        徒步过河  2017年06月23日   NaN     NaN      http://i.youku.com/i/UNjI0MDIxMTAw
                                 我挺喜欢这样的剧集的，太吸引人啦   1.0                       南京一根葱  2017年06月23日   NaN     NaN  http://i.youku.com/i/UMTI5MzEyOTU3Mg==
                                 国漫能这个剧情很好了，还是给个赞   NaN                         世界走  2017年06月23日   NaN     NaN  http://i.youku.com/i/UMTI4NDg0OTgwOA==
                                   帅尊也不错啊，看起来很帅的，   NaN                     可爱的唐朝小仕  2017年06月23日   NaN     NaN  http://i.youku.com/i/UMTIwNDM1MzA0OA==
                                   皇帝终于要废了吗？太给力了、   NaN                       华丽丽低调  2017年06月23日   NaN     NaN  http://i.youku.com/i/UMTI4NDk2NDc4OA==
                                不知道最后女主到底会和谁在一起呢？   NaN                        阿姆捣蛋  2017年06月23日   NaN     NaN  http://i.youku.com/i/UMTI4NDg4OTI1Ng==
                                   尸魁就是个僵尸吧，还贴了符。   NaN                     安德森的松花蛋  2017年06月23日   NaN     NaN  http://i.youku.com/i/UNDExNTA3MjYzNg==
                                   会出各大角色的个人番外篇吗？   NaN                        浩川枫香  2017年06月23日   NaN     NaN  http://i.youku.com/i/UMTIwNDM1NjMyNA==
                                   剧集非常好看，就是时间好短啊   NaN                       n1的滋味  2017年06月23日   NaN     NaN  http://i.youku.com/i/UMTMyOTYwMjY3Ng==
                                   我是喜欢钟鸣多一点感觉他最酷   NaN                        梦别楼兰  2017年06月23日   NaN     NaN  http://i.youku.com/i/UMTI4NTAxMTU0MA==
                           以前没看之前觉得是小孩看的，现在我还是看不懂   NaN                      波利特的里斯  2017年06月23日   NaN     NaN  http://i.youku.com/i/UNDExNTI2NDQ2OA==
                                   皇上第一季的时候还蛮好的，，   NaN                       红花的兰花  2017年06月23日   NaN     NaN  http://i.youku.com/i/UNDExNTIxNzMwNA==
                                有点动画版的丧失片的味道，还可以。   NaN                      你的笑带着伤  2017年06月23日   NaN     NaN  http://i.youku.com/i/UMTMwNzI2MjY4OA==
                               .官博说还会出大电影 周边是真的嘛？   NaN                        灰灰猪儿  2017年06月23日   NaN     NaN  http://i.youku.com/i/UMTI4NDk5MTc2MA==
                                很好看啊，我真的很喜欢呢，支持了。   NaN                        长风涉波  2017年06月23日   NaN     NaN      http://i.youku.com/i/UNjI1MzE1ODcy
                                   已经开始看预告片了，好着急啊   NaN      小二的茶叶蛋1478221654027812  2017年06月23日   NaN     NaN  http://i.youku.com/i/UNDExNTE1MTY4OA==
                                  仙魔题材的就是百看不厌，好看。   NaN                     我就爱吃麻辣烫  2017年06月23日   NaN     NaN  http://i.youku.com/i/UMTI4NTM3NjU0NA==
                                现在国漫制作越来越精良了，很喜欢。   NaN                       辉仔爱雪儿  2017年06月23日   NaN     NaN  http://i.youku.com/i/UMTI4NDg1MjY3Ng==
                                道衍和尚一看就知道不是什么好东西。   NaN                       卑微安恋者  2017年06月23日   NaN     NaN  http://i.youku.com/i/UMTI4NTM1MDEwOA==
                                  国产动漫能这样的剧情已经很棒啦   NaN                        哆啦弑梦  2017年06月23日   NaN     NaN  http://i.youku.com/i/UMTI4NDk4NTc4MA==
                             不知道怎么了我就喜欢魔教主，是不是很傻啊   NaN                        帅气松哥  2017年06月23日   NaN     NaN  http://i.youku.com/i/UMTI4NDg1NjE4NA==
                                  等了好久了，终于等到第二季了。   NaN                      瑞伊的艾奇逊  2017年06月23日   NaN     NaN  http://i.youku.com/i/UNDExNTIyNzU0OA==
                                 能不能别让小皇帝出现，不是很喜欢   NaN                       无限的透明  2017年06月23日   NaN     NaN  http://i.youku.com/i/UMTIwNDc5OTgwMA==
                                 柳红烟太漂亮了，好喜欢这个角色。   NaN                     狼行千里要吃肉  2017年06月23日   NaN     NaN      http://i.youku.com/i/UNjIzNzYzNDUy
                                玄有道，魔有宗，怎么他们就是妖呢？   NaN                       海南逛一圈  2017年06月23日   NaN     NaN  http://i.youku.com/i/UMTIwNDQ2NTc4NA==
                                我觉得官方写好的第一个就是血大大~   NaN                      并不蓝的天空  2017年06月23日   NaN     NaN  http://i.youku.com/i/UMTIwNDc4ODQzNg==
                             想问作者大大啥时候更小说啊，还是周更吗？   NaN                      兔学爬龟学跑  2017年06月23日   NaN     NaN  http://i.youku.com/i/UMTIwNDQ2NTQ2MA==
                                   霜凝也很好，我就是喜欢这样的   NaN                       心里无所谓  2017年06月23日   NaN     NaN      http://i.youku.com/i/UNjI0NjU2NDA4
                            但如果变成个为爱不要一切的傻子那就太狗血了   NaN                       富二代乞丐  2017年06月23日   NaN     NaN  http://i.youku.com/i/UMTI4NDg3NTA0MA==
                                  期待下一集的出现，还是很期待的   NaN                       炽热北极冰  2017年06月23日   NaN     NaN  http://i.youku.com/i/UMTI4NTAxMzk1Mg==
                       全毁在一张马脸上了能不能改改脸型，让他们俩脸别那么长   NaN                     一个人也会微笑  2017年06月23日   NaN     NaN  http://i.youku.com/i/UMTI4NTM2NjMwNA==
           官方说会拍真人版，这个是真的吗？如果真要拍能不能找些靠谱的演员，不想要小鲜肉   NaN                       豆腐东西施  2017年06月23日   NaN     NaN  http://i.youku.com/i/UMTIwNDQ2Mzc0NA==
                                   冯夺这是很贪的，谁都想得到呀   NaN      加西亚的露比1478222790916297  2017年06月23日   NaN     NaN  http://i.youku.com/i/UNDExNTE5MTgwNA==
                                 对对对 番外回忆杀什么的最喜欢了   NaN                        残影拾梦  2017年06月23日   NaN     NaN  http://i.youku.com/i/UMTIwNDgxNzY2OA==
