comment  like                        nick     postTime reply  unlike                                user_url
                                              沙发？   NaN                  _118936840  2017年06月09日   NaN     NaN  http://i.youku.com/i/UMTgwMzQxNzgzNg==
                         蜜汁带感诶～追了！苏帮主小时候的画风貌似更漂亮？   NaN                      如果留下什么  2017年06月18日   NaN     NaN      http://i.youku.com/i/UNjI1MzIwNDUy
                        国漫加油！！！！日漫痴可以出门右转回你们药王那儿去   NaN                        国庆女孩  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTIwNDgwMDQzNg==
          就是要这种魔性的画风和魔性的配音还有魔性的剧情才能创造出这种用震撼心灵的魔性！   NaN                       丘奇的锅巴  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDExNTQxNTY4OA==
                   做得很棒！请制作组继续加油呢~下一集我猜小浪会被怪大叔教坏吧   NaN                     青海商务网迅讯  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTIwNDQ1NTIzNg==
                        小浪厉害了！只会做烤红薯却莫名做出来了大师的既视感   NaN                        琐向无敌  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTMyNjE5MTEwMA==
                       为啥这部片子主持人和评委都这么逗？咸湿苏帮主2333   NaN                         情谊鱼  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI4NTAxNjk3Mg==
                   以前是熟悉的套路熟悉的味道，然而食物画风和配音却意外的有趣。   NaN                     朱莉安娜的扶子  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDExNTEwNjQxMg==
                      食神的节操向来都是没有的，只有鼻血哈哈以及人体盛事业！   NaN                         吴铭兄  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI5MzQ4NjMwMA==
           食神真是厉害了！这集又来了一发点心，那个……弱弱地问一句，我吃了能出现彦祖吗   NaN                    挥着翅膀的鱼高高  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTIwNDQ0NzAzNg==
                  画风独特不再是烂大街的日漫风就已经够回本的了，不爱看的滚回家吧   NaN                     钱钱钱是好东西  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI5MzEzMDIzMg==
             很好看。一直笑得合不拢嘴。好喜欢！站伊尹X小浪这对CP的看来不止我一个吧   NaN                       朱雀的江湖  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDExNTExMTUyOA==
         本来担心这集会有自来也和鸣人用色诱之术的套路Σ（ﾟдﾟ；）但是还好没有太多违和感   NaN                       水官的若拉  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDExMzg0MzI4MA==
            那啥……弱弱地戳一下制作组：下次开车提醒一下，我会营养不良的ヽ（`Д´）ﾉ   NaN                       爱不了失手  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTMyNjY2MjM2NA==
                         喵喵应该是一个打酱油女主的赶脚，跟小浪戏份不多啊   NaN                       纠结这世界  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTMyNjYzNjg0MA==
                       哈哈哈哈哈人体盛蜜汁带感，苏帮主（头发）都硬了←_←   NaN                      藏经阁没有书  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI5NTc3MjE5Mg==
                画风新颖。美食题材也吸引我这吃货。感觉主角要认真学厨艺了，真是期待   NaN                        果果仙苒  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI4NDk5NTM0OA==
                 说抄火影的能不能闭嘴？希望制作组别受影响能将这部动画继续做下去！   NaN                     安纳贝尔的高粱  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDExNTE5MDIwMA==
                        不用食神技也能过关啊，这男主角光环简直不能太绽放了   1.0                      放开那位小婶  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTIwNDM0MzMyOA==
                         这集的美食颜值都好高啊，烤红薯都能看起来这么香！   NaN                        四川娟子  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI4NDg2ODg5Mg==
                    天朝美食番真的真的很少，难得有一个，你们就不能留点嘴德吗？   NaN                       你们都老了  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTMyNjE3ODk4NA==
                         画的挺好，配音也不出戏！！滋磁一下国漫！！加油喔   NaN                     南昌竞争力拓展  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI4NDg1ODA3Mg==
                    这量集我老公伊尹的出场好鸡肋啊，感觉没有炫酷的技能就不帅了   NaN      格斯的坦尼森1478228259244518  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDExNTQwMjEzMg==
                就喜欢开头片尾曲不长的，不过能不能下集预告短一点啊，感觉完全剧透了   NaN                       成功的期盼  2017年06月17日   NaN     NaN      http://i.youku.com/i/UNjI2MTcxNDQ0
                      支持美食番（虽然阻挡了我减肥大业，但是为了国漫~~~）   NaN                       女孩秀裙装  2017年06月17日   NaN     NaN      http://i.youku.com/i/UNjI0NjU1NjEy
                      我去，一下子就看到鸣人和好色仙人。拜托，模仿得太露骨了   1.0                     EC-Lair  2017年06月16日   NaN     NaN  http://i.youku.com/i/UMTQzMzc0OTA4MA==
                莫名的好喜欢这个画风和配音，又出现了好厉害的方糕！再吃一次也不错欸   NaN                       李花的淡淡  2017年06月18日   NaN     NaN  http://i.youku.com/i/UNDExNTI0NzkxMg==
                     画风很喜欢！国漫还是在进步！我是一口气补番4集，还不错啦   NaN                     帅到刺瞎你的眼  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI4NDk2NTQyOA==
                         恩，吃美食的画风还看的下去，剧情也越来越多悬念啦   NaN                        小克洛斯  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI4NTM2NTkwOA==
       这集挺有意思，这画风还是觉得蛮清奇的，但莫名就是喜欢，剧情也搓梗，但莫名就是能看下去   NaN                        星辰曦子  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTMyNjIwMDQxMg==
                       评委老师一觉醒来，只有烤红薯了，当然觉得好吃就过关啦   NaN                     井里掉进园子蛋  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI4NTMyOTIxNg==
                 看到“食”这个字就忍不住点了追番是怎么回事。。。。！连追4集~嗝   NaN      沙果的张无忌1478222152465228  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDExNTE2OTIwMA==
                         小浪真的有变性的潜质呀，摆姿势都很正（喂喂？！）   NaN                        弱龙卸甲  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTMwNTUzNTQyNA==
             我说你们不要这么一本正经回忆的时候插梗啊，会让我笑到停不下来的23333   NaN                        塘沽小雪  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI4NTAxNTUxMg==
                     巨基来啦！就是戏份有点短啊，还想看它咯咯咯的时间多一点呢   NaN                       美丽的轻轻  2017年06月17日   NaN     NaN      http://i.youku.com/i/UNjI0MzI1NzYw
                   那个啥，我想说，这个喵喵好没存在感啊，我还是站伊尹小浪CP吧   NaN                     又是一年元月夜  2017年06月17日   NaN     NaN      http://i.youku.com/i/UNjI0NjI1ODcy
                    为啥黑这个番？我觉得很棒啊！美食番好评，而且小浪也要成长啊   NaN                       威尔的小林  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDExNTEwMzI4OA==
                        不错哟 像棋魂里的小光和佐为，，火影里的鸣人自来也   2.0                         凌璃灵  2017年07月15日   NaN     1.0  http://i.youku.com/i/UMTYzNTI2OTU4MA==
                     人物形象却很幽默，美食真心好，适合广大吃货，比如我。。。   NaN                         早嫁我  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI5NTc2OTMyMA==
                        喵喵的衣服再次给好评！喷子们怎么不说抄袭哆啦A梦啊   NaN                       争鸣的声音  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTIwNDM2ODAyOA==
                       啊啊啊我错了我不该没吃早饭来追番的啊啊啊啊救命肚子饿   NaN                        筱筱雨欣  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI5NTc4MDM3Mg==
          再看一遍前几集!剧情真的不能再赞了!看一次笑一次，声优也好棒!坐等新的一集♥~   NaN                       大别山的雨  2017年06月17日   NaN     NaN      http://i.youku.com/i/UNjI2MzkwMjAw
                      画风超喜欢，为什么还有人说这番给画风耽误了？美食很好看   NaN                        豆子小新  2017年06月17日   NaN     NaN      http://i.youku.com/i/UNjI3MzE5OTk2
                 准时更新真是太好了。这比赛有点紧脏啊啊啊啊，好在有黑幕（什么鬼）   NaN                      愿意等你长大  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTIwNDMzODg1Ng==
    有意思没意思？一群人找存在感发抄袭不想看？求你们不想看就出去，找什么存在感？都三集了烦不烦   NaN                       淡漠的阿俊  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTIwNDQ5MjQyNA==
             我的天！发生了什么？烤红薯真的可以过关了啊2333（才没有什么黑幕呢哼）   NaN                     旋转木马哗拉拉  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI4NjQ5OTY2NA==
                          大萌鸡来啦！！！不过说好的烤鸡呢？小浪你个骗纸   NaN                       怕了松山湖  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI5NjU4OTAxMg==
                    我是再来看春糕的（=・ω・=），请问官方什么时候公布秘方？   NaN                        菜猪使者  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTIwNDM1ODk5Ng==
                        超喜欢啊这个画风这个配音！伊尹和浣德彪配音太牛了。   NaN                        金华琪宝  2017年06月17日   (1)     NaN  http://i.youku.com/i/UMTIwNDQ0NzM5Ng==
                        我我我我我要吃红薯啊啊啊！从上一集就想吃了啊！！！   NaN                        仲夏草木  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTMyNjY1MDUzNg==
                     阿贝师父。这是。。。这是致敬吗？苏帮主小时候也太可爱了吧   NaN                       猫猫它笑了  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI5MzEyNDk2NA==
                        画风挺好，美食超赞，就是梗太繁复，建议可以缩减一些   NaN                      贾尔斯的海参  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDExNTE0NjcwOA==
               美食和玄幻的结合，既满足了我吃货的心，又让我产生了看玄幻小说的感觉。   NaN                     和尚飘柔用洗头  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTIwNDM2NjAwOA==
                有的段子真心尴尬，不过内容还不错，伊尹帅就够啦，请继续保持你的颜值   NaN                     沃德豪斯的精彩  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDExNTI1MDQxMg==
                      说抄袭火影忍者的也是够了，伊尹流鼻血的时候你们也没说啊   NaN                       完美的麦芽  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDExNTQ1ODY2OA==
              为何国漫总有人黑。说模仿要么就是抄袭，没完没了，就这看不起自己国的作品   NaN                       孩子傻了吧  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI4NTAwMDQwOA==
                       好看。看了第一集就果断收藏了。加油国漫！食神魂加油！   NaN                   斯威夫特的太白金星  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDExMzgyMzMzNg==
                     期待已久的国产美食动漫，搞笑中不知不觉又有点热血的感觉！   NaN                      早上面晚上饭  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTMyMzQ4MTc3Ng==
            这几集还不错，就是某些刷春药的和小当家的，是不是只看过这两部？每次都来刷？   NaN                       鱼翅的贝拉  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDExNTMyMzU2NA==
                      在看一遍!画风真的不能再赞了!声优也好棒!坐等下一集！   NaN                       黑暗拥有者  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI4NDkyMDkzNg==
                  追了这么多集我发现，我家男神伊尹越来越帅了，小浪却越来越美了？   NaN                        不能言传  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTIwMzYyNTcwMA==
                           我一直盯着封面的基，评论让我更坚定了这个想法   NaN                      扯淡并快乐着  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTIwNDc5MjUxNg==
             哈哈哈哈哈哈有种蜜汁好看的感觉！就是帅帅的人物太少了，呃好吧，食神还可以   NaN                        冬至蔷薇  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI4NDk5NTAzMg==
                    阿贝师傅哈哈哈哈，估摸又有人会喷了吧，但是这个梗不是致敬吗   NaN                       披着小袈裟  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTIwNDQ2MDEyNA==
                         很好，小浪误打误撞赢得了女主的青睐！（机智如你）   NaN                       摩卡要加糖  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI4NDg4ODMwMA==
                          厉害了小浪！烤红薯都能过关，这开的挂不是5毛挂   NaN                        三峡轻舟  2017年06月17日   NaN     NaN      http://i.youku.com/i/UNjIzNzU4Mzgw
                            一下子就摆脱了前两集的节奏，第四集好期待啊   NaN                        馨闻秋秋  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTMyNjY1MDAyMA==
                 哈哈哈一开始冲着某歌姬来的现在完全被圈了啊，不过星尘也挺好的！！   NaN                       请叫我影纸  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTIwNDQ2ODg1Mg==
               哈哈哈哈哈哈有种蜜汁好看的感觉（｡･ω･｡）里面的动物很萌（成精啦）   NaN                       鄙视小三儿  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTIwNDc5Nzg2MA==
最初，我只是冲着配音演员来看的，毕竟最爱wuli谦谦跟大祥o(*////▽////*)q看P...   NaN                    萌萌哒帝王攻冰羽  2017年06月18日   NaN     NaN  http://i.youku.com/i/UMzE1OTU4NzY2NA==
                 好搞笑，而且配音也不错了真的值得追，而且能看饿，好吧我再去添碗饭   NaN                       暴汗的人生  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTIwNDc4Mjc3Ng==
                              看着国漫崛起就觉得自豪什么的真是太好了   NaN      罗兹的戈德温1478229368072178  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDExNTQ1NDI2MA==
                其实我觉得画风蛮有意思的，配音其实也很棒啊，毕竟是有很大搞笑成分的   NaN                     梭洛的渥兹华斯  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDExNTMzNzUwOA==
               明明感觉很没劲，却还忍不住看完？？？虽然感觉像抄袭，但是毫无违和感？   NaN                     采女孩的小槟榔  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI5MzUwMDIzMg==
                             我居然会觉得苏帮主回忆的那里莫名的感动？   NaN                       木大叔_杨  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTIwNDY5ODg4NA==
                       嗯要我说，设定也跟其他的差不多，但起码脑洞还是不错的   NaN                      兔学爬龟学跑  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTIwNDQ2NTQ2MA==
                            哈哈哈哈哈画风超级棒啊！视觉冲击感好强啊！   NaN                       朝歌的伯特  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDExNTA3MTE0NA==
                     终于等到国产的美食番了。上次看国产美食番是什么时候来着？   NaN                       我是个网民  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTMyNjYyMTYyNA==
                    这都啥啥啥，哈哈哈哈，太有意思了，就是时间太短，心疼进度条   NaN                    杰里米的尤利塞斯  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDExNTE0NTYxMg==
              前半段节奏是真好，后面就……太……后面吃了点心那里能不能长一点啊嘿嘿嘿   NaN                        离爱出逃  2017年06月17日   NaN     NaN      http://i.youku.com/i/UNjI2MTcwODE2
                           画风很带感呀！就是感觉吐槽多了一点点，能接受   NaN                     呛口呛口小洋葱  2017年06月17日   NaN     NaN      http://i.youku.com/i/UNjI1MDM2MzA4
                       制作组人少目前可以理解，但是这部良心番确实挺好看的。   NaN                     百世轮回为伊人  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTIwNDM3MjEzNg==
                 喜欢这样的风格，在这个三d和日式风动画的时代，这番简直是一股清流   NaN                         青草蔓  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI5MzEzMjU1Mg==
                        快点更新，看得好着急啊，感觉这部马上就能不如正规啦   NaN                        一站顷城  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI5NTc1NjczMg==
                 感觉是可以一直看下去的一部！画风奇特，各种玩梗，节奏把握的也很棒   NaN                       残留着余温  2017年06月17日   NaN     NaN      http://i.youku.com/i/UNjI1MDI5NTAw
                     感觉台词有点。。。有点套路啊。。嘛。。我家伊尹好看就够了   NaN                         丫头俞  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI5MzEzNTY1Ng==
                          很好看的番啊，为啥不火，我已经把能投的币都投了   NaN                      神一样的掉线  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI4NTM2MTUyNA==
                          剧情节奏太快了，没有铺垫，美食还不错，看着好饿   NaN                       同意退货么  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI4NTAxNDQ4OA==
                      请喷子们双手离开键盘，还评论区湛湛蓝天！（´･_･`）   NaN                      赖特的杰克逊  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDExNTQ4NjY0MA==
           什么时候新一集更新啊！！！好期待啊啊啊啊啊啊啊~~~小浪要正式开始学做饭了！   NaN                       香薰奶瓶仔  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI4NDkwNzE0MA==
                    这番好看，追啦哈哈哈哈哈哈，说抄袭滚吧，不要再继续引战好吗   NaN                        和事老坏  2017年06月17日   NaN     NaN      http://i.youku.com/i/UNjIzNzU5OTMy
                        梗有点让人猝不及防，每次都要看两遍才能把所有梗看全   NaN                       上山摘也果  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTIwNDQ4Nzc4NA==
                          其实这部番只要接受了第一集，之后的都挺不错的。   NaN                       靡靡的点籽  2017年06月17日   NaN     NaN      http://i.youku.com/i/UNjI1MDM4MzYw
                 这画风哪里丑了 明明就是非常非常棒的画风 颜色也很好看，尤其美食   NaN                         雪烤火  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTIwNDM3NDUxMg==
                        右键举报的累死了，不爱看可以不看嘛，为啥要留言呢。   NaN                       蒲柏的格雷  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDExNTE1NjE1Ng==
                       整天bb个没完，爱看看，不看滚！安心看剧就这么难呢？   NaN                     小鸽子的向日葵  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI5NTc2ODM0OA==
                 每集都有zz骂画风呢，骂完了就骂配音，这集开始骂编剧了，简直无聊   NaN                      山水情一方景  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI4NDg3NzE0OA==
           虽然有很多需要改进的地方，但是画风相当不错的，需要改进的地方主要是在剧情上啦   NaN                       从不上天涯  2017年06月17日   NaN     NaN      http://i.youku.com/i/UNjI0NjI1NzQ4
                           这番感觉不错,画风也厉害，有点逗，也有点深意   NaN                      老实的寻梦人  2017年06月17日   NaN     NaN      http://i.youku.com/i/UNjI1MzE1MzAw
                 中国几乎没有美食的剧情了，看到你的出现我就知道中华自己还有人重视   NaN                     独自上路看风景  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI5MzEyMDgzMg==
                           为什么这集没有皮裤驼峰了？嘎嘎嘎嘎嘎嘎嘎嘎嘎   NaN                        你要表明  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTMyOTYwODM2MA==
                          哈哈哈，这什么鬼画风，鬼配音！嚯嚯我很中意啊！   NaN                     怀特黑德的乔布  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDExNTA2MzA0MA==
                    啊啊啊太短了不够看啊啊啊！！！我的进度条在滴血|･ω･｀）   NaN                       幸福在那呀  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTIwNDM1MTMyNA==
                        不看走好吗受不了了 没人逼你们看 每次国漫一出就喷   NaN                       闪光的天空  2017年06月17日   NaN     NaN      http://i.youku.com/i/UNjI0NjMzNDk2
                        笑死了，眼泪都笑飙出来了，2333，好有趣的动画啊   NaN                       雨夜中沉沦  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTIwNDM1MDkxMg==
                       看的肚子饿了怎么办……晚饭——烤红薯！！！就是你了！   NaN                       此乃凡夕阳  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI4NDg0NzIwMA==
                         66666居然烤红薯都能过了还能吃哭评委简直太6   NaN                    凯洛格的哈巴卡克  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDExNTEwMjM4OA==
                        不看还要黑一波，黑完以后，还不走，还要继续恶心人！   NaN                        侗族小妖  2017年06月18日   NaN     NaN  http://i.youku.com/i/UMTI5MzEyMTM4MA==
                      讲真，比一般的国产不知高到哪里去了，加强一下美食就好了   NaN                     萨洛美的地瓜粥  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDExNTM3ODA3Mg==
                           为啥黑这个番？我觉得很棒啊！不看的可以闭嘴了   NaN                       徐霞客卢星  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI4NTM4NTM5Mg==
                  为什么会有人还在刷ed是洛天依的歌……这些人都不看其他评论吗？   NaN                      卡拉米的香草  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDExNTE0MTE1Ng==
                         哈哈哈哈哈为什么我不觉得尴尬啊，可能是笑点太低？   NaN                       南瓜的香香  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDExNTM0NjQ0OA==
                         这样的致敬挺好的，不要每次都有人刷抄袭模仿好不好   NaN                         周百五  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTIwNDM4MjcwNA==
                      感觉画风很好看啊 颜色很漂亮 主角的配音也不错啊~好棒   NaN                     三亚千里草公寓  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI4NDg2MTkxMg==
                          什么叫做秀色可餐？哦哦哦人体盛就是啊（¯﹃¯）   NaN                       复苏的蔷薇  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI4NTMyOTUzNg==
                                   鸣人 、好色仙人和色诱术吗？   4.0                         祖小秋  2017年07月13日   NaN     NaN      http://i.youku.com/i/UNjIwMTg0MTY=
                             这个番个人感觉不错,画风也喜欢.期待下集   NaN                        基诺西西  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTMyMzQ4MTQ1Ng==
                        咳咳。。。虽然看起来很尬，但还是忍不住想看完。。？   NaN                     莫里斯的鲍德温  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDExNTI5NDU3Ng==
                                 发条弹幕压压惊Σ(っ°Д°;)っ   4.0               手握感情刀59637036  2017年06月23日   NaN     NaN  http://i.youku.com/i/UMzM2ODU3NzIwNA==
                        喵喵的存在是解说员？喵形自走解说员！（=・ω・=）   NaN                        那抹秋红  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTIwNDc2MzMzNg==
                                    中华小当家来窜场了。。。。   3.0               痴人灬说梦83269038  2017年07月11日   NaN     NaN  http://i.youku.com/i/UMzExNzkyODc0NA==
                                 皮裤驼峰老师……我要飞得更高😂   2.0               Asura93884664  2017年07月21日   NaN     NaN  http://i.youku.com/i/UMTQ2NTM3NjQyOA==
                                           挺好的啊👌   4.0              土豆用户_733140037  2017年06月23日   NaN     1.0  http://i.youku.com/i/UMjkzMjU2MDE0OA==
               喜欢这样的风格，在这个三d和日式风动画的时代，这种风格算是比较特别的   NaN                        帅气松哥  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI4NDg1NjE4NA==
                            发现国漫新剧开心????而且已经到了第四集   NaN                         大锅游  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI4NDk0NjUzMg==
                         哎呦，剧情很顺，画风清奇，节奏很棒，要追。。。。   NaN                     深夜里的一盏灯  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI4NDg4MTE3Mg==
                        喜欢看的就看，不喜欢看不要骂导演和编剧！不要没素质   NaN                       上看看玩玩  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI4NTM2NTkxNg==
                    我也要要吸收一下灵感！别跑！别跑啊！（ﾟДﾟ≡ﾟдﾟ）!?   NaN                    一本故事视觉摄影  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMTI5MzEzNTAzMg==
                                           烤红薯我笑了   2.0             刻苦铭心的记忆06812924  2017年07月10日   (1)     NaN  http://i.youku.com/i/UMTM4MDIwNTEyNA==
                                               好笑   2.0                 YKYX1186004  2017年07月27日   NaN     1.0      http://i.youku.com/i/UNDE1MjEwOTY0
                                             还可以、   2.0           ios游客用户7717984036  2017年07月03日   NaN     NaN  http://i.youku.com/i/UNDY3MzQ1NTkzMg==
                                   东北 铁岭的口音？还是哪里的   1.0                         龙隼儿  2017年07月22日   NaN     1.0      http://i.youku.com/i/UNjI2MTU0ODIw
                           好看，这个质量超棒啊，期待新一集！！！快更新   NaN      鲤鱼的霍恩比1478223260405962  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDExNTIwOTEwNA==
                                      不是翻拍的中华小当家？   1.0                      LOMO小唐  2017年06月21日   NaN     1.0      http://i.youku.com/i/UNjY5MjcwMDQ=
                                        为什么苏帮主这么色   1.0     ios游客用户1500894133476637  2017年08月16日   NaN     NaN  http://i.youku.com/i/UNDg0MjY1MjY1Ng==
                              有意思，看完了，挺好看的。就是更新好慢   NaN                      论坛元老妞妞  2017年06月17日   NaN     NaN      http://i.youku.com/i/UNjI0NjU0NDI0
                                         棋魂+火影即视感   1.0                        一盒包蛋  2017年06月16日   NaN     NaN  http://i.youku.com/i/UMzk2MzE1ODE4NA==
                                         一口血要吐出来了   1.0  优酷用户7961151490276901947733  2017年08月10日   NaN     NaN  http://i.youku.com/i/UNDUxMTgzMzI0NA==
                                        厨师不骚，技术不高   NaN              优酷用户9006945301  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDI4NDk1OTA0NA==
                             我去，开头是，，洛天依唱的么？太像了，，   NaN                       吉祥凤凰文  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMjg5MTMzOTczNg==
                                  8-15天更新一次太慢了=-=   NaN                  雾龙15736840  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMzA0MTU0MDMyMA==
                                   好久没有看到这么好看的国漫了   1.0                         龙宇培  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDU1MjU5MjgwMA==
                                         你妹的更新太慢了   NaN              优酷用户6705901527  2017年06月16日   NaN     NaN  http://i.youku.com/i/UNDQ3MzAxNDgxMg==
                                         河豚有毒，你妹的   NaN                起名好难70047735  2017年06月16日   NaN     1.0  http://i.youku.com/i/UMTY4NTA1NzQ1Ng==
                                           间隔多久一集   NaN              优酷用户4894974719  2017年06月19日   NaN     NaN  http://i.youku.com/i/UNDQ0NzE1MzA5Ng==
                                         好看！又好想吃。   NaN              腾讯用户8495284307  2017年06月18日   NaN     NaN  http://i.youku.com/i/UNDY5OTAzMjQ1Ng==
                                          火影的影子！！   NaN                       苍狼-天星  2017年06月16日   NaN     1.0  http://i.youku.com/i/UMjQ5OTg0NzAyNA==
                                              刺有毒   NaN        腾讯用户1463820113276510  2017年06月16日   NaN     1.0  http://i.youku.com/i/UMzY1OTU5ODM0MA==
                                     一天可以几次呀 哈哈哈哈   NaN        腾讯用户1468231001714318  2017年06月20日   (1)     NaN  http://i.youku.com/i/UMzc5MDM1NDAwOA==
                                    抄袭都是5毛特效，真心废物   NaN        腾讯用户1469608125572242  2017年06月17日   NaN     NaN  http://i.youku.com/i/UMzgzODMzOTEyMA==
                                     好看哦，快快更新，好搞笑   NaN                      三地到底i的  2017年06月18日   NaN     NaN  http://i.youku.com/i/UMTI5NDE2MTY4MA==
                                     如果多更新，那才多好看？   NaN           ios游客用户9031403613  2017年06月17日   NaN     NaN  http://i.youku.com/i/UNDU2MjQyODU3Ng==
                                          哇好变态的狂魔   NaN                腾讯用户10456815  2017年06月16日   NaN     1.0  http://i.youku.com/i/UMzQxMTg0NDYyMA==
