comment     like                                  nick     postTime  reply  unlike                                user_url
            这是准备让火影 分给两代人看啊！我看鸣人这代 现在轮到我孩子追博人这代了！      3.0                                大爱_郭菓菓  2017年04月06日    NaN     2.0  http://i.youku.com/i/UMTY4NTIxMTMyOA==
            下一部 孙子 叫 旋涡其人 最后一部 曾孙子 叫 旋涡石人 真的 名副其实      3.0                                  织网懒虫  2017年04月06日    (1)     NaN      http://i.youku.com/i/UNDE1NzExNjg=
                     我觉得这部不应该叫博人传！应该叫火影忍者之我的童年有点长      NaN                        土豆用户_723457564          2周前    NaN     NaN  http://i.youku.com/i/UMjg5MzgzMDI1Ng==
                  漩涡鸣人，漩涡博人，如果没看过火影，一定会把这两个人当成兄弟！      2.0                                  分享小怪  2017年09月11日    NaN     NaN  http://i.youku.com/i/UMTYyMzAyODY3Ng==
                   好垃圾的博人传这画风，看了没啥好追的， 00后追的火影博人传      NaN                                 混世邪君9  2018年01月16日    NaN     NaN      http://i.youku.com/i/UMTIxMDYyMzI=
                   追完鸣人那代的疾风传，现在追鸣人他儿喳的，耶耶耶耶看不腻的喲      2.0                  优酷用户1503980456520496  2017年08月29日    NaN     NaN  http://i.youku.com/i/UNDk1MDIyMTg3Mg==
              我一直以为火影完结了，后来发现我太年轻了。也不知道能不能在有生之年看完     11.0                        繁花似锦丶写53165320  2017年04月16日    NaN     NaN  http://i.youku.com/i/UMTYzMDI5MDcyOA==
                                 火影，柯南，海贼王，你们就耗着吧     10.0                        优酷用户6239835984  2017年07月19日    (6)     NaN  http://i.youku.com/i/UNDczNDE1MzQ2MA==
                            和火影没法比了 多余的 要么和火影忍者分开      2.0                                半句多007  2017年08月07日    NaN     1.0      http://i.youku.com/i/UNTExNDY3NzIw
         以前那种世界观比较适合忍者这个定位，都高科技现代化了总觉得忍者在里面有些格格不入      2.0                            SiMenBh0pZ  2017年07月25日    NaN     NaN      http://i.youku.com/i/UNjUzNjI3NzY=
                  哪位大神告诉我博人的眼睛是怎么回事！继承了什么血统啊！这么神奇      NaN                  优酷用户1469589924041221  2017年04月10日    (2)     3.0  http://i.youku.com/i/UMzgzNzMzNDIyMA==
                  刚追完鸣人 看博人传一上来就来一句送你去七代那里。。。。。。。      9.0                        微信用户5368638746  2017年06月04日    (1)     NaN  http://i.youku.com/i/UNDY3NjgxNTgzNg==
                             博人的护额整么回事？就是这个人杀了他父亲      1.0                           豆豆o41563505  2017年04月07日    (2)     8.0  http://i.youku.com/i/UMTg0NjI0MDcwOA==
                 看完爹爹，看儿子，看完儿子看孙子，估计我这一生就一直看火影度过了     10.0                        null_335901091  2017年04月10日    NaN     1.0  http://i.youku.com/i/UMTM0MzYwNDM2NA==
                   ？？？七代死了鸣人死了？就剩下博人了？不会吧。谁能解释一下？      2.0                        土豆用户_394851210  2017年07月21日    (1)     NaN  http://i.youku.com/i/UMTU3OTQwNDg0MA==
               鸣人这么忙还有空生孩子，你看看桌上的工作有多少，坐那都看不见他人了，      8.0                                 爱在相思渊  2017年07月18日    NaN     NaN  http://i.youku.com/i/UNDgxNzc5MDI5Ng==
         感觉，鸣人是15年，博人15年，往后还有多少个15年啊！！感觉付不起时间啊！！！      8.0                                  醉眼独醒  2017年07月14日    (1)     NaN      http://i.youku.com/i/UMTUxNjM2NTQ0
                         看完疾风传哭了好一会才缓过来，就马上过来看博人了      NaN                  微信用户1514737420029105  2018年01月01日    NaN     NaN  http://i.youku.com/i/UNTQ4ODg4NTE2MA==
                         十七岁，高中毕业，暑假刚刷完火影忍者。很有实力。      2.0                  腾讯用户1466833389074556  2017年07月10日    NaN     NaN  http://i.youku.com/i/UMzc1NDc4ODY1Ng==
                         怎么说呢 人物外表设定怎么都比不多啊！有什么看头      NaN                        土豆用户_775635554  2017年12月28日    NaN     NaN  http://i.youku.com/i/UMzEwMjU0MjIxNg==
                         鸣人是你们的青春，现在，博人是我们00后的青春了     15.0                  腾讯用户1470386251927367  2017年04月14日    (2)     3.0  http://i.youku.com/i/UMzg3MDY0NTA3Mg==
                   想想以前我们追的火影就怎么完结了，内心多多少少都有点都心酸啊      7.0                         梦幻的星星55787680  2017年08月21日    NaN     1.0  http://i.youku.com/i/UMTc2MTQxNTM0NA==
                   有没有喜欢火影还追死神，火影手游和灵魂撕裂都玩的？一起交流下      2.0                                  犹游太人  2017年06月29日    NaN     2.0  http://i.youku.com/i/UMTI4NDkxMDE4OA==
  嗯……我想说鸣人爱老虎油，好怀念呀我不喜欢你的儿子，但还是追剧追到现在。为的就是能在见到你呀！      NaN                        手机用户_505491545  2017年12月26日    NaN     NaN  http://i.youku.com/i/UMjAyMTk2NjE4MA==
        没发现吗 他们是在墙壁上站如平地 以前火影并没有这种术吧 就算有 也不会出现多少次      2.0                             A94186354  2017年06月17日    (1)     2.0  http://i.youku.com/i/UMzAzMjA2ODAzNg==
              和你爹相遇都是十几岁，现在看完你爹又要看你，你都能打架了，而我还是单身      8.0                           无所谓23854121  2017年06月16日    NaN     NaN  http://i.youku.com/i/UMTY5Mzk4NDAwOA==
                            真希望能看到火影岩没地方刻下一位火影的时候      9.0                        优酷用户4752751273  2017年04月08日    NaN     1.0  http://i.youku.com/i/UNDQzNzI0MzMyOA==
                           一个长期的竞猜，博人最后会和佐助女儿在一起吗      9.0                                 小凌灬极夜  2017年04月05日    NaN     NaN  http://i.youku.com/i/UMTI4NDA4NjQ3Ng==
                             留个纪念，等孩子长大了让他看看我这条记录      2.0                               爱你就像爱空气  2017年05月19日    NaN     NaN  http://i.youku.com/i/UNDU1ODcyNDU0MA==
留名，他爹我是在小学2年级开始看，追了十几年，现在24了。。。。。现在这个估计又是十几年，十...      2.0                              我去啊啊啊啊啊1  2017年05月11日    NaN     NaN  http://i.youku.com/i/UMzA1MjUwNjg2MA==
      开头就告诉我木叶又毁了，鸣人居然还死了。几秒钟伤了我10多年的心。有了博人没了爹。。。      2.0                                繁星下丶追忆  2017年05月08日    NaN     NaN  http://i.youku.com/i/UMTgyNzcyMzEwNA==
                       其实吧，比起博人我更喜欢鸣人，鸣人毕竟是我们的童年啊      8.0                        微信用户8565692499  2017年05月05日    NaN     NaN  http://i.youku.com/i/UNDUzNjUzNjcxNg==
       疾风传本来还能写很多东西的，结尾真不好，太遗憾了，十几年的青春啊，就这样的结局。遗憾      2.0                       tamakolovestory  2017年05月04日    NaN     1.0  http://i.youku.com/i/UMTk2NDU0OTk4MA==
                         青春永不褪色，热血永远沸腾，这就是热血漫画的意义      NaN                                 最想的还是  2017年12月08日    NaN     NaN  http://i.youku.com/i/UMTMwMzY5NDc2OA==
                        才多大的村！！能开影分身的应该知道村长是谁了吧！！      2.0                        土豆用户_725539224  2017年05月01日    NaN     NaN  http://i.youku.com/i/UMjkwMjE1Njg5Ng==
                        感觉博人没怎么艰苦的训练就中忍了，，我不服哇！！！      NaN                                  羁绊之术  2017年12月07日    NaN     NaN  http://i.youku.com/i/UNTAxNzkxODUwNA==
                 尼玛十多年才看完鸣人，现在又出博人，打算让我陪儿子孙子一起看吗？      8.0                        土豆用户_370052046  2017年04月21日    NaN     NaN  http://i.youku.com/i/UMTQ4MDIwODE4NA==
                                    为什么博人会继承漩涡这一姓      8.0                        土豆用户_466619336  2017年07月08日    (6)     1.0  http://i.youku.com/i/UMTg2NjQ3NzM0NA==
        疾风传看完了，还以为没有电视陪伴我的童年了，现在又出了博人传，感觉我的童年又回来了      2.0                  腾讯用户1468994866431562  2017年04月16日    NaN     NaN  http://i.youku.com/i/UMzgxNjM1ODk0MA==
                这是暗示博人后来背叛木叶了呢~你看博人长大后的额头，同意的看看……      2.0                        土豆用户_475255195  2017年04月14日    (1)     4.0  http://i.youku.com/i/UMTkwMTAyMDc4MA==
                     鸣人我都看了几十年了 博人快叫叔叔 大爱火影 给我网上顶      2.0                                人生像流星一  2017年04月12日    (1)     NaN  http://i.youku.com/i/UMTY0MDk2MzkyOA==
                   人终会死，新时代的到来就预示死亡，就像我们一样有一天也会遇到      2.0                             _88348246  2017年04月12日    NaN     1.0  http://i.youku.com/i/UMTgxMzE5NzU2MA==
                      即使养两个娃雏田女神还是那么美，这是什么逻辑(⊙o⊙)      2.0                  腾讯用户1476604183844958  2017年04月10日    NaN     1.0  http://i.youku.com/i/UNDA2MDAzNDM1Mg==
               额爹完了儿子来吗，恩孙子曾孙子曾曾孙子。。。。。。感觉满满的套路 啊      2.0                        手机用户_772335745  2017年04月09日    NaN     NaN  http://i.youku.com/i/UMzA4OTM0Mjk4MA==
               火影看了十几年够了，鸣人儿子这部就让我儿子看吧。时间真是把杀猪刀啊！      7.0                        优酷用户7930927382  2017年06月15日    (1)     NaN  http://i.youku.com/i/UNDcwNzI0Nzg0NA==
                       把我的青春拿走了 这是要给我养老送终啊！看谁熬过谁！      2.0                               harezcy  2017年04月08日    NaN     NaN  http://i.youku.com/i/UNDE1MzUxMzg4NA==
                     和漫威有的一比编不下去换新英雄最后来个大混战又是几百集。      2.0                            黑雨93807477  2017年04月08日    NaN     NaN  http://i.youku.com/i/UMTY5MDgyNzQ5Mg==
                         博人的发型是那个傻叼设计出来的？光头都比这好看！      2.0                   風笛GeForce_371269182  2017年04月08日    NaN     2.0  http://i.youku.com/i/UMTQ4NTA3NjcyOA==
                     期盼火影还有721，可惜没有了，这博人传就存着以后看啦！      2.0                        土豆用户_466818136  2017年04月08日    NaN     NaN  http://i.youku.com/i/UMTg2NzI3MjU0NA==
                 这么现代化，没原来的那感觉了，原来看的就是忍法，估计没疾风传好看      8.0                 支付宝用户1477460977097243  2017年04月07日    NaN     NaN  http://i.youku.com/i/UNDA5MDA0MDEwOA==
            鸣人陪伴了我十多年，看预告说鸣人会死的，我很舍不得，望小编不要让鸣人。。。      8.0                            誋憶08463887  2017年04月07日    (1)     1.0  http://i.youku.com/i/UMzEyNjg3MzgyOA==
                          我只想说，留个言，追个20年后再来看看我的留言      2.0                               XZNS工作室  2017年04月07日    NaN     NaN  http://i.youku.com/i/UMjg4ODUyNDE3Ng==
                   虽然火影忍者疾风传看完了，但是博人才是我真正的十多年的归宿吧      2.0                        土豆用户_854131681  2017年04月06日    NaN     NaN  http://i.youku.com/i/UMzQxNjUyNjcyNA==
                 火影连载到各位结婚生子得了，还可以让自己儿女看以后的鸣人的孙子吖      2.0                        微信用户8908983995  2017年04月05日    NaN     NaN  http://i.youku.com/i/UNDM5MTQ4MTcwNA==
               至少知道博人的眼睛是自己开的，为什么眼白是黑色的？？？？转生眼？？？      2.0                                ??花活儿，  2017年04月05日    NaN     NaN  http://i.youku.com/i/UMTM1NDQ1Mzc0MA==
                         看博人就是为了能看到鸣人雏田 局情变味了 不好看      2.0                   朴男友1491021006561326  2017年04月05日    (1)     1.0  http://i.youku.com/i/UNDUyNzQzMDE5Mg==
                    没九尾怎么能强大，估计鸣人要死，把九尾又封印到他儿子身上了      2.0                       支付宝用户7849952627  2017年04月05日    NaN     NaN  http://i.youku.com/i/UNDIxMTkzNzk4NA==
                          博人的白眼怎么是蓝和黑色的，小葵的不是白色的么      2.0                          土豆子777863206  2017年04月05日    NaN     NaN  http://i.youku.com/i/UMzExMTQ1MjgyNA==
                           开头那川木手臂上和眼旁的图案和博人的很像啊！      2.0                        微信用户5321459155  2017年04月05日    NaN     1.0  http://i.youku.com/i/UNDUzNDc5NTcwOA==
                            有点龙珠超的架子啊，也是从剧场版慢慢展开。      2.0                              Wacko_伟杰  2017年04月05日    NaN     NaN  http://i.youku.com/i/UMTI5Mjc2MTc0OA==
                   我们也是在继承火的意志，咱们这辈儿看完名人，孩子那辈儿看博人      7.0                                   李路撒  2017年06月12日    NaN     NaN  http://i.youku.com/i/UMTk1NDI4MjA3Mg==
                自来也和宁次死的时候，我这个难受啊，这部把鸣人画起，就真是太可恶了      NaN                              JY一生pjxk  2017年11月28日    NaN     NaN      http://i.youku.com/i/UNDAzNzcwMjYw
                20分钟的动画，开头90秒广告，中间12分钟处又来70秒广告。。。      7.0                         上将Lee70783651  2017年05月13日    NaN     NaN  http://i.youku.com/i/UMzMxMjIwMTQ5Mg==
                            我想问一下到世界末日了，火影系列能结束不？      6.0                        ykapp_s6dyg021  2017年07月19日    (1)     NaN  http://i.youku.com/i/UMTYyMzQ5NjM2NA==
                            我估计等岸本死了，火影就结束了，同意的赞我      3.0                             人潮拥挤我踹死你哈  2017年04月08日    (3)     1.0  http://i.youku.com/i/UMzA0MDg5NjYwNA==
                       我心爱的火影岩啊，心疼啊，川木你过来我们俩打！！！！      7.0                              仰望--浩瀚星空  2017年04月30日    NaN     NaN  http://i.youku.com/i/UMzE2OTM4MTcyMA==
                      一开始已经注定了结局了……鸣人会死，木叶被摧毁，真悲剧      NaN                                    雯兮  2017年11月12日    NaN     NaN      http://i.youku.com/i/UNDQ0NjI3NTY=
            我是最近两年才追火影忍者的 但给人的感觉真的很好，很喜欢，我会一直追下去。      NaN                            温色35508435  2017年11月07日    NaN     NaN  http://i.youku.com/i/UMzM1ODU2MjEwMA==
      我叉,一开始就是一个官二代加一个富二代,跟第一部完全不是一个档次.感觉是出来拉仇恨的.      5.0                             名字太长不容易记住  2017年09月05日    NaN     NaN      http://i.youku.com/i/UNDk0MDc0NTI4
 博人啊，我比你爹都大10来岁，我孩子和你一般大，又是一代人的梦啊，我们的梦已逝去，你们的梦才开始      7.0                                 书神丶之父  2017年04月09日    NaN     NaN  http://i.youku.com/i/UMTc2ODA0MDE0MA==
                   再继续就没意思了，该结束就让他好好结束吧，别再像七龙珠那样了      7.0                  微信用户1466021346814524  2017年04月07日    NaN     NaN  http://i.youku.com/i/UMzcyNzEwNTY1Mg==
                          博人的眼睛是天成眼，白眼的进化，比写轮眼还厉害      7.0                        腾讯用户8748733123  2017年04月07日    (1)     NaN  http://i.youku.com/i/UNDUzOTY2MTgyMA==
                        感觉不能追了，不然我就白白浪费了十五年的追剧的青春      7.0                          MJ7427492033  2017年04月05日    NaN     1.0  http://i.youku.com/i/UNDE5MzI1MDU3Ng==
                   火影90后看十几年我00后看博人是否也像90后一样看十几年？      6.0                          大力金刚84951507  2017年06月22日    NaN     3.0  http://i.youku.com/i/UMzA0MDAwNjA4NA==
                    看了两分钟，评论说鸣人死了，好吧，关了不看了，不要毁我青春      6.0                            _369265661  2017年06月21日    NaN     NaN  http://i.youku.com/i/UMTQ3NzA2MjY0NA==
火影还没完结？！一阵狂喜后是一阵失落，各种意义的失落。比如跟鸣人一起长大，人家孩子都有了什么...      6.0                         优酷用户827529741  2017年06月17日    NaN     NaN  http://i.youku.com/i/UMzMxMDExODk2NA==
                      以为比柯南好点 有结局了 结果来个儿子 老太婆的裹脚布      6.0                                 木槿风信子  2017年06月09日    NaN     1.0  http://i.youku.com/i/UNDE1MjY1ODUwOA==
                   像当年悟空长大，有悟饭悟天一样，一步一步发现下去，故事延续。      NaN                                 速度传说2  2017年10月24日    NaN     NaN      http://i.youku.com/i/UMTQ4NDY1NzI4
       麻痹！日本的动漫都是家族似的写下去吗？老子看一个火影，海贼王，还有柯南看了十几年了！      6.0                                  羊羊宇哲  2017年05月31日    NaN     NaN  http://i.youku.com/i/UNDI0MzMxMjU2MA==
                      发现个小秘密 第一集开头序幕居然有天行九歌的韩飞 紫女      NaN                      Sotellme94661246  2017年10月20日    NaN     NaN  http://i.youku.com/i/UMzQzMTkzNzg4MA==
火影我就不想说了是有多垃圾，鸣人看完你老子，看你，然后又是你儿子，是不是10年后看你孙子，再...      1.0                        优酷用户4689536038  2017年10月19日    NaN     NaN  http://i.youku.com/i/UNDYzNDM1NDg4NA==
                         佐助的初吻给了鸣人，小樱初吻也给了鸣人，人生赢家      6.0                        腾讯用户7136070725  2017年05月19日    NaN     NaN  http://i.youku.com/i/UNDI5MTI0NjA3Mg==
                      没有遗传到爸爸爷爷的基因 研制太差太差 看着一点不可爱      NaN                                中国小超人大  2017年10月13日    NaN     NaN      http://i.youku.com/i/UMTcyNjY0MTM2
                            21岁了还看漫画想问下你们多大了想求安慰。      NaN                              我爱你亲爱的萌萌  2017年04月05日    (4)     1.0  http://i.youku.com/i/UNDUyNDY5MTEyMA==
    怎么刚一开始就是名人被杀死了？那我看什么？刚开始那个悟空说，送你去7代那里，也就是杀死他。      6.0                  淘宝用户1477632499765368  2017年05月05日    (1)     3.0  http://i.youku.com/i/UNDA5NjQwNzg4NA==
                       鸣佐没死,只是去了另一个空间而已,以后会强势回归的。      6.0                                SNOW冷善  2017年04月30日    NaN     NaN  http://i.youku.com/i/UMTYxOTE3Nzg2OA==
                      突然感慨，我看火影，让我孩子看博人，我的青春和他的青村      1.0                         支付宝用户99145077  2017年10月06日    NaN     NaN  http://i.youku.com/i/UMzQxNDY0MzQ1Ng==
                            下忍还不是连查克拉性质变化都会啦，天啦撸。      NaN                        土豆用户_398524439  2017年10月05日    NaN     1.0  http://i.youku.com/i/UMTU5NDA5Nzc1Ng==
              也能说明一点，多陪陪孩子，和鸣人一起长大的我们，有了小孩也要多陪陪小孩      6.0                                 给我一笔钱  2017年04月12日    NaN     NaN  http://i.youku.com/i/UNDI2MTMxNDYyOA==
                      结局之后一直没关注火影了 还出个博人传了 都这么多集了      4.0                        优酷用户8658066894  2017年08月25日    NaN     NaN  http://i.youku.com/i/UNDQ2Nzg1MzQ0MA==
                火影好腊鸡啊 又演儿子了 是不是还要演孙子 真是硬生生的往下接剧啊      1.0                                  背向行走  2017年08月21日    NaN     9.0  http://i.youku.com/i/UMzE2NTg2ODcwNA==
                          吐槽看完老子看儿子的，你们一定没看过七龙珠。。      8.0                        土豆用户_750335785  2017年05月24日    (3)     NaN  http://i.youku.com/i/UMzAwMTM0MzE0MA==
                           博人传结束了会不会再出一部鸣人他孙子那一部的      5.0                        优酷用户7692184978  2017年05月09日    NaN     1.0  http://i.youku.com/i/UNDYxOTk0Njc5Mg==
                         我们的童年不能打破 宁可鸣人老死也不能让别人打死      5.0                        土豆用户_388800255  2017年04月10日    NaN     NaN  http://i.youku.com/i/UMTU1NTIwMTAyMA==
                        博人的不是白眼吧。都不是白色的。我反而觉得像转生眼      5.0                        腾讯用户7086568207  2017年04月09日    NaN     NaN  http://i.youku.com/i/UNDU0NDQzNzc0OA==
                 开头那里，护额是佐助的吧(话说博人很崇拜佐助，后来成为了他徒弟)      5.0                            遗忘16599221  2017年04月08日    NaN     NaN  http://i.youku.com/i/UMTM3MjE0MDE4MA==
                 我真是不想看博人转啊，怕把火影的回忆毁了，可是还是忍不住看一眼～      5.0                                    穹界  2017年04月08日    NaN     NaN      http://i.youku.com/i/UNTY0ODEzNDUy
            感觉有点奇怪啊，鸣人看了那么久了，又看博人，有一种重新开始的感觉，难受得慌      5.0                               x逆流恐惧之源  2017年04月08日    (1)     NaN  http://i.youku.com/i/UMzA1NzkzODY0OA==
       十几年一直都看着名人，突然换了主角。不知为什么看不下去，可能该结束的就让它好好结束吧      5.0                  百变小生1486003971110559  2017年04月07日    NaN     4.0  http://i.youku.com/i/UNDQxODE2NzYxNg==
                  19岁看他爹，如今35出来了他的儿子。你是引诱我儿子继续看吗？      5.0                        优酷用户4936002479  2017年04月06日    NaN     NaN  http://i.youku.com/i/UNDI0MDk4MjE1Mg==
                     鸣人和佐助应该没有死，应该是给封印了或者送去别的时空了。      5.0                  淘宝用户1469109001549806  2017年04月06日    NaN     NaN  http://i.youku.com/i/UMzgyMDM0OTg3Ng==
                           就不能让忍者世界和和平平的吗？好可怜那些村民      4.0                         一叶一追寻47596520  2017年07月14日    NaN     NaN  http://i.youku.com/i/UMTMzNTE5ODk5Mg==
                   好不容易看完他爹，结果又出来个儿子，心好累啊。初中看到现在。      1.0                                 喵喵-陛下  2017年06月16日    (1)     NaN  http://i.youku.com/i/UMzIxODg4NTAyMA==
还以为火影没有了 以后就再也看不到火影系列的 没想到啊 火影的作者很良心啊 又做出一版 又有的看了      NaN                        土豆用户_461660664  2017年06月15日    NaN     NaN  http://i.youku.com/i/UMTg0NjY0MjY1Ng==
  唉～本以为结束了，追了11年，今年18，结果又来了！啊哈哈，又可以追了，720，有多少人哭啦？      NaN                        腾讯用户7591899493  2017年06月15日    (1)     NaN  http://i.youku.com/i/UNDMzNzY2ODk5Mg==
                            鸣人在这里实力似乎要弱些了，为了衬托博人吗      3.0                       优酷手机用户_7of11g7i  2017年10月01日    NaN     NaN  http://i.youku.com/i/UMzE2NjY3MTAxMg==
                   按本玩累了，恶心了，还不想让你跑了，换个口味，你看按本那德行      1.0                                  喀吧死机  2017年06月10日    NaN     1.0      http://i.youku.com/i/UMjEwMDkwNzY=
               为啥还要出他们孩子的，以后不会出他们的孙子，曾孙吧……留点回忆行不？      4.0                        腾讯用户5856933048  2017年06月09日    NaN     NaN  http://i.youku.com/i/UNDMzNDY0OTU3Ng==
                 虽然火影已经完结，但是追了十几年，总对火影难以放下，只好继续追了      NaN                              abeyeu的号  2017年06月08日    NaN     1.0  http://i.youku.com/i/UNDE3NjA0NTY0NA==
                       你们可以想一想山上面刻慢当过火影的人的人脸是什么样子      NaN                         我也是醉了20384789  2017年06月08日    NaN     NaN  http://i.youku.com/i/UMjk5MDMwNDQ1Mg==
                  越看越难看，丢失太多了以前的东西。鸣人只有一个，火影只有1部！      4.0                        腾讯用户5855997436  2017年06月06日    NaN     2.0  http://i.youku.com/i/UNDY4ODA3NjIyMA==
         我用十年多跟完的，这鸣人他们那帮又有儿子了，我就不信我儿子能看到这条评论，汪某人      1.0                                    好鲲  2017年06月03日    NaN     6.0  http://i.youku.com/i/UMzEyODMyNzY1Ng==
                 儿子们的能力都是继承老爸的 就是第一部菜鸟再成长一遍 没新鲜感啊      4.0                                 经理康狮虎  2017年06月01日    NaN     1.0  http://i.youku.com/i/UMTU5NTc1MjQ5Ng==
                    我觉得…让鸣人和佐助突然获得长生不老的能力比较好ᕕ(ᐛ)ᕗ      4.0                         支付宝用户78775251  2017年05月31日    NaN     2.0  http://i.youku.com/i/UMzM5NDI3NTAzMg==
                   老子混不走了，就换儿子来继续混，在等儿子混不走了又换孙子来混      NaN                             452014855          6天前    NaN     NaN      http://i.youku.com/i/UNTY2NjU5MTIw
        第一集初步观察，鸣人后来应该死了，又是要看无数回忆，十年起看的动画，岸本我看好你！      NaN                        优酷用户7086849160  2017年05月28日    (1)     NaN  http://i.youku.com/i/UNDY0NDg4OTU1Ng==
                   我想说，你们（反派）木叶都让你们毁了多少回了，你们烦不烦？？      NaN                        腾讯用户6560381039  2017年05月18日    NaN     NaN  http://i.youku.com/i/UNDU3OTQwNDgzMg==
                   鸣人的儿子都来了，看火影长大的80后没结婚生子的要加油了😄      NaN                                致命疼爱猫猫  2017年05月11日    NaN     NaN  http://i.youku.com/i/UMzkxOTQ4OTQ0NA==
这动漫告诉我们。嘴盾在强有什么用。鸣人没了主角光环 也就是咸鱼一个 。哈哈主角光环天下第一，...      4.0                        土豆用户_374709285  2017年05月08日    NaN     NaN  http://i.youku.com/i/UMTQ5ODgzNzE0MA==
     不差。木叶丸是鸣人徒弟。跟博人一个辈分是正常的。。//木叶丸怎么跟傅人一个辈份了？差辈了      1.0                             丿脚对脚丶大大拥抱  2017年04月27日    NaN     NaN  http://i.youku.com/i/UMTQ2MjQ1OTM5Ng==
                   名人死了？第一集里那叫川木说《我也送你去七代那里吧 博人 》      NaN                  优酷用户1463632181815227  2017年04月27日    NaN     NaN  http://i.youku.com/i/UMzY1NDg1OTg2MA==
                   忍者的新时代，我来了！希望博人这一代，可以继续继承火之意志！      4.0                             T-ARA六个老婆  2017年04月23日    NaN     4.0  http://i.youku.com/i/UMjExMjY1NzI2OA==
              能把鸣人 佐助干倒的只有6道级别的了 问题是现在还有几个6道级别的大神      3.0                  优酷用户1492911361460921  2017年08月31日    NaN     1.0  http://i.youku.com/i/UNDU4MDE1Mjg5Ng==
                 希望开场白那个是个大Bug填补不了的大Bug不想让名人就这么再见      4.0                        微信用户6559394490  2017年04月18日    NaN     NaN  http://i.youku.com/i/UNDI4NzE1MDgxNg==
              怀念2001年的第一集啊漩涡鸣人，这次2017年了漩涡博人，满满的回忆      3.0                              卿歌只想那段记忆  2017年08月30日    NaN     4.0  http://i.youku.com/i/UMzgzMDEzNDIyMA==
            不知道从什么时候开始就喜欢看火影 如今火影完结了博人传开始了 总觉得好感动      1.0                             Unrestboy  2017年04月15日    NaN     NaN      http://i.youku.com/i/UMTQ0OTE1MTM2
                             火影对海贼王说:耗死柯南的任务就交给你了      4.0                                 抹不掉你的  2017年04月15日    NaN     NaN  http://i.youku.com/i/UMTY0NTg0Mzg4NA==
                           出场是是挺牛掰的 可是他把火影的雕像撞坏了啊      1.0                              做梦的孩子111  2017年04月14日    NaN     NaN      http://i.youku.com/i/UMzQ1MTU1MjQ4
                            前一代角色塑造的人气，很难转到另一个身上。      1.0                                 奈斯兔咪秋  2017年04月14日    NaN     NaN  http://i.youku.com/i/UMTQ0MDkxNjE0OA==
              博人，模仿卡卡西吗？又是眼睛受伤?那是什么术感觉很牛逼。继续追吧!!!      4.0                        我去你去不去56404141  2017年04月13日    NaN     1.0  http://i.youku.com/i/UMzM2ODI2MTUyOA==
                       我有点伤感，名人佐助的时代完结了，10年的青春！！！      1.0                               咹靜的兲空′、  2017年04月11日    NaN     NaN      http://i.youku.com/i/UMjI4MjU0NDA4
                      岸本好惨，岸本做的火影被其他人代了，表示不想看鸣人儿孓      1.0                        优酷用户6623622779  2017年04月10日    (1)     7.0  http://i.youku.com/i/UNDI5ODA3OTI4NA==
       我一开始看火影只是因为好看热血，现在看是为了情怀和怀旧。 By——小斎 致我们的火影      NaN                                  世界主斎  2017年04月10日    NaN     NaN  http://i.youku.com/i/UMzI3MDI5MDg5Mg==
                        疾风传十几年。博人传在来个十几年，估计我就入土了~      NaN                                 X-X\"  2017年04月10日    (1)     NaN      http://i.youku.com/i/UMjAzNTM0ODYw
                          木叶丸喊鸣人哥哥 博人也喊木叶丸哥哥 这啥辈分      NaN                             鑫森淼焱垚5577  2017年04月10日    NaN     NaN  http://i.youku.com/i/UMzMyMDE0NzAzMg==
    丫的等这个更新个十几年完了这个逼再来个儿子在弄十几年 大爷的是不是跟3.14一样无限循环啊      1.0                                  來呿洎銣  2017年04月09日    NaN     NaN  http://i.youku.com/i/UMTM5MDQ3MzA1Ng==
                  前部看了十二年，现在二十七了，后面的还看么？继续还是结束？纠结      1.0                  微信用户1469019859925788  2017年04月09日    NaN     NaN  http://i.youku.com/i/UMzgxNzUzMDA3Mg==
                            剧场版设定的博人被驱逐的设定保留到这里了。      1.0                             Theoneend  2017年04月09日    NaN     NaN      http://i.youku.com/i/UNTE1MDkxMzE2
                            按着火影的尿性，我现在严重怀疑电气就是川木      NaN                                   墨念谣  2017年04月08日    NaN     NaN  http://i.youku.com/i/UNDQzMTA4MzQ2NA==
                    一个十八年，再一个十八年。忍着的销匿，预示着时代的科技化啊      1.0                       支付宝用户7491178688  2017年04月08日    NaN     NaN  http://i.youku.com/i/UNDEyNDEzMzc0OA==
               刚看完博人传剧场版回来，火影忍者是我的青春，这个是我和儿子的～加油！      NaN                                拒绝沉默的船  2017年04月08日    NaN     1.0      http://i.youku.com/i/UMzgyNTM4MzU2
                其实不打算看博人的。。火影在我心中应完结了。 可是实在顶不住诱惑啊      NaN                                   利好燃  2017年04月07日    NaN     NaN  http://i.youku.com/i/UMzM4OTI2NzgwOA==
                              不让我们在有生之年见到火影忍者结局系列      NaN                              丿帅也是一种错灬  2017年04月07日    NaN     NaN  http://i.youku.com/i/UMjkzNDYyMTYwOA==
      05年念大学的时候开始看的这个动画，到现在2017年，12年了。这他儿子得出多少集啊？      NaN                                 下一个超越  2017年04月07日    NaN     NaN      http://i.youku.com/i/UMzk3MjAyMDQ=
                   可以结束了不用看了火影忍者鸣人没了波人就留给我儿子看了hai      1.0                        微信用户5063907249  2017年04月07日    NaN     NaN  http://i.youku.com/i/UNDUzOTQ0ODEwNA==
